date, pm25, pm10, o3, no2, so2, co
2019/9/30, 46, 33, 44, 27, 1, 4
2019/10/1, 64, 35, 52, 33, 1, 5
2019/4/2, 50, 30, 42, 22, 1, 3
2019/4/3, 63, 40, 46, 37, 1, 7
2019/4/4, 79, 53, 48, 55, 2, 10
2019/4/5, 105, 55, 28, 43, 2, 10
2019/4/6, 99, 27, 7, 20, , 4
2019/4/7, 40, 19, , 19, , 6
2019/4/8, 39, 16, , 25, , 6
2019/4/9, 47, 7, , 18, , 3
2019/4/10, 39, 12, , 14, , 2
2019/4/11, 25, 22, , 23, , 4
2019/4/12, 50, 36, , 31, , 6
2019/4/13, 69, 37, , 21, , 5
2019/4/14, 68, 22, , 19, , 5
2019/4/15, 45, 25, , 21, , 4
2019/4/16, 51, 24, , 29, , 6
2019/4/17, 60, 26, 29, 28, , 6
2019/4/18, 52, 18, 32, 22, , 3
2019/4/19, 40, 24, 38, 24, , 5
2019/4/20, 55, 32, 43, 29, 1, 7
2019/4/21, 68, 34, 30, 26, , 7
2019/4/22, 69, 47, 35, 31, 1, 6
2019/4/23, 93, 28, 41, 19, , 4
2019/4/24, 61, 31, 37, 26, , 4
2019/4/25, 60, 34, 30, 24, , 4
2019/4/26, 71, 40, 39, 29, 1, 6
2019/4/27, 76, 40, 32, 33, 1, 9
2019/4/28, 77, 27, 28, 18, , 5
2019/4/29, 49, 18, 22, 21, , 4
2019/4/30, 49, 27, 31, 31, , 5
2019/5/1, 59, 28, 38, 29, 1, 5
2019/5/2, 60, 55, 28, 48, 1, 11
2019/5/3, 101, 59, 38, 45, 1, 11
2019/5/4, 104, 47, 38, 32, , 10
2019/5/5, 95, 34, 24, 21, , 6
2019/5/6, 69, 38, 29, 36, , 9
2019/5/7, 86, 20, 30, 16, , 3
2019/5/8, 42, 12, 26, 15, , 2
2019/5/9, 30, 19, 29, 21, , 4
2019/5/10, 57, 38, 31, 39, , 10
2019/5/11, 94, 40, 25, 32, , 9
2019/5/12, 76, 28, 32, 17, , 7
2019/5/13, 59, 24, 34, 23, , 5
2019/5/14, 58, 32, 32, 27, , 6
2019/5/15, 60, 9, 24, 13, , 2
2019/5/16, 27, 8, 24, 16, , 2
2019/5/17, 31, 12, 15, 17, , 3
2019/5/18, 34, 19, 17, 23, , 6
2019/5/19, 50, 19, 24, 17, , 5
2019/5/22, 97, 47, 38, 47, 1, 11
2019/5/23, 98, 49, 39, 49, 1, 9
2019/5/24, 102, 37, 15, 33, , 7
2019/5/25, 82, 12, 21, 17, , 3
2019/5/26, 36, 20, 26, 14, , 2
2019/5/27, 43, 34, 29, 47, 1, 10
2019/5/28, 82, 42, 27, 39, 1, 8
2019/5/29, 85, 26, 33, 29, , 6
2019/5/30, 53, 28, 31, 33, , 8
2019/5/31, 60, 40, 27, 34, , 9
2019/6/1, 85, 27, 26, 27, , 9
2019/6/2, 60, 23, 20, 18, , 7
2019/6/3, 52, , 12, 24, , 6
2019/6/4, 49, , 22, 14, , 1
2019/6/5, 31, , 22, 20, , 3
2019/6/6, 37, 20, 23, 26, 1, 5
2019/6/7, 44, 36, 29, 38, 1, 11
2019/6/8, 92, 41, 37, 28, , 9
2019/6/9, 85, 37, 29, 19, 1, 12
2019/6/10, 99, 32, 28, 37, , 5
2019/6/11, 55, 47, 28, 43, 1, 10
2019/6/12, 99, 52, 17, 47, , 16
2019/6/13, 115, 55, 26, 44, 1, 17
2019/6/14, 133, 51, 22, 44, 2, 16
2019/6/15, 117, 46, 27, 38, 1, 13
2019/6/16, 91, 45, 31, 26, 1, 10
2019/6/17, 107, 39, 24, 32, 1, 5
2019/6/18, 80, 41, 27, 39, 1, 9
2019/6/19, 82, 55, 33, 45, 1, 13
2019/6/20, 139, 40, 32, 18, 1, 6
2019/6/21, 105, 20, 31, 18, , 2
2019/6/22, 62, 30, 27, 24, 1, 4
2019/6/23, 104, 46, 28, 28, 1, 9
2019/6/24, 148, 43, 28, 44, 1, 10
2019/6/25, 86, 46, 28, 38, 1, 8
2019/6/26, 106, 52, 30, 36, 1, 8
2019/7/1, 81, 46, 28, 41, 1, 10
2019/1/2, 61, 23, 24, 23, , 6
2019/1/3, 50, 28, 27, 25, , 6
2019/1/4, 57, 22, 27, 26, , 7
2019/1/5, 49, 17, 22, 20, , 5
2019/1/6, 42, 16, 24, 18, 2, 5
2019/1/7, 31, 25, 31, 28, 1, 7
2019/1/8, 55, 27, 35, 33, 1, 6
2019/1/9, 57, 30, 42, 27, 1, 5
2019/1/10, 62, 35, 51, 33, 1, 6
2019/1/11, 67, 27, 46, 40, 1, 6
2019/1/12, 56, 30, 38, 19, , 5
2019/1/13, 57, 30, 36, 16, 1, 4
2019/1/14, 51, 30, 41, 32, 1, 6
2019/1/15, 69, 34, 43, 33, 1, 7
2019/1/16, 62, 35, 33, 39, 1, 7
2019/1/17, 67, 27, 45, 38, 1, 7
2019/1/18, 56, 26, 51, 34, , 7
2019/1/19, 54, 24, 41, 27, 1, 6
2019/1/20, 54, 17, 38, 12, , 4
2019/1/21, 40, 24, 36, 28, 1, 6
2019/1/22, 55, 34, 44, 32, 1, 7
2019/1/23, 64, 28, 37, 28, 1, 6
2019/1/24, 59, 40, 40, 35, 1, 8
2019/1/25, 71, 20, 38, 17, 1, 4
2019/1/26, 45, 24, 31, 27, 1, 6
2019/1/27, 48, 17, 25, 20, 1, 5
2019/1/28, 43, 32, 31, 30, 1, 8
2019/1/29, 70, 35, 35, 42, 1, 9
2019/1/30, 72, 46, 46, 46, 1, 12
2019/1/31, 91, 41, 63, 45, 1, 11
2019/2/1, 97, 44, 47, 43, 2, 10
2019/2/2, 92, 36, 60, 28, 1, 6
2019/2/3, 72, 20, 50, 5, , 3
2019/2/4, 45, 9, 25, 13, , 3
2019/2/5, 22, 17, 37, 14, 1, 3
2019/2/6, 35, 14, 14, 22, , 6
2019/2/7, 41, 20, 36, 22, 1, 5
2019/2/8, 46, 27, 43, 30, 1, 6
2019/2/9, 59, 22, 44, 20, 1, 4
2019/2/10, 55, 20, 35, 18, 1, 4
2019/2/11, 45, 30, 31, 34, 1, 7
2019/2/12, 65, 23, 27, 24, 1, 6
2019/2/13, 40, 16, 19, 13, , 3
2019/2/14, 35, 19, 28, 14, 1, 3
2019/2/15, 31, 36, 23, 31, 1, 8
2019/2/16, 61, 14, 16, 20, , 6
2019/2/17, 41, 14, 19, 18, , 6
2019/2/18, 32, 33, 22, 30, 1, 8
2019/2/19, 67, 30, 24, 29, 1, 7
2019/2/20, 63, 26, 21, 25, 1, 6
2019/2/21, 56, 23, 19, 29, 1, 7
2019/2/22, 55, 30, 27, 31, 1, 9
2019/2/23, 57, 25, 26, 25, , 7
2019/2/24, 55, 20, 28, 18, , 5
2019/2/25, 44, 24, 31, 29, 1, 7
2019/2/26, 58, 20, 23, 34, , 7
2019/2/27, 50, 23, 27, 30, 1, 7
2019/2/28, 56, , , , , 
2019/3/4, 36, 17, 25, 22, , 6
2019/3/5, 39, 24, 24, 20, , 5
2019/3/6, 47, 29, 26, 30, 1, 8
2019/3/7, 58, 31, 22, 32, 1, 9
2019/3/8, 67, 29, 36, 31, 1, 9
2019/3/9, 63, 35, 40, 27, 1, 9
2019/3/10, 67, 14, 29, 7, , 3
2019/3/11, 27, 11, 35, 14, , 3
2019/3/12, 24, 21, 33, 29, 1, 6
2019/3/13, 49, 24, 25, 34, 1, 12
2019/3/14, 39, 26, 25, 30, 1, 8
2019/3/15, 55, 21, 32, 22, , 5
2019/3/16, 46, 17, 35, 15, 1, 4
2019/3/17, 40, 13, 26, 15, , 4
2019/3/18, 32, 31, 25, 31, 1, 9
2019/3/19, 67, 27, 23, 24, 1, 6
2019/3/20, 53, 18, 47, 17, , 3
2019/3/21, 38, 10, 9, 15, , 3
2019/3/22, 29, 12, , 11, , 3
2019/3/23, 34, 21, , 16, , 3
2019/3/24, 45, 27, , 17, 1, 3
2019/3/25, 56, 36, 34, 33, 1, 6
2019/3/26, 64, 37, 41, 26, 1, 5
2019/3/27, 77, 27, 17, 20, 1, 4
2019/3/28, 50, 15, 37, 14, 1, 3
2019/3/29, 36, 13, 29, 12, , 2
2019/3/30, 33, 18, 12, 11, 1, 3
2019/3/31, 30, 21, , 11, , 3
2019/4/1, 42, 24, 50, 17, 1, 3
2018/10/2, 72, 42, 46, 40, 1, 8
2018/10/3, 86, 43, 51, 42, 1, 8
2018/10/4, 90, 16, 48, 15, , 3
2018/10/5, 42, 11, 33, 14, , 2
2018/10/6, 32, 13, 24, 12, , 2
2018/10/7, 28, 25, 21, 17, 1, 4
2018/10/8, 48, 28, 20, 33, , 8
2018/10/9, 60, 27, 40, 39, , 9
2018/10/10, 61, 28, 39, 32, , 7
2018/10/11, 61, 9, 25, 17, , 3
2018/10/12, 22, 16, 37, 12, , 2
2018/10/13, 37, 34, 38, 23, , 7
2018/10/14, 69, 8, 38, 7, , 2
2018/10/15, 26, 19, 29, 22, , 5
2018/10/16, 41, , , , , 
2018/10/18, 61, 28, 50, 38, , 7
2018/10/19, 57, 14, 32, 16, , 3
2018/10/20, 32, 18, 38, 7, , 1
2018/10/21, 37, 14, 36, 8, 1, 1
2018/10/22, 29, 25, 45, 21, 1, 4
2018/10/23, 49, 35, 46, 27, 1, 4
2018/10/24, 65, 17, 23, 18, , 3
2018/10/25, 36, 27, 23, 30, 1, 5
2018/10/26, 52, 41, 34, 31, , 7
2018/10/27, 72, 20, 23, 17, , 5
2018/10/28, 41, 10, 33, 4, , 1
2018/10/29, 25, 17, 37, 14, , 2
2018/10/30, 38, 30, 46, 25, 1, 4
2018/10/31, 56, 31, 36, 31, 1, 6
2018/11/1, 64, 26, 41, 30, 1, 6
2018/11/2, 59, 27, 54, 13, , 3
2018/11/3, 55, 24, 36, 18, , 4
2018/11/4, 48, 9, 43, 8, , 2
2018/11/5, 31, 18, 27, 12, , 1
2018/11/6, 44, 21, 25, 18, , 3
2018/11/7, 46, 18, 29, 15, , 3
2018/11/8, 39, 7, 14, 12, , 3
2018/11/9, 20, 17, 21, 21, 1, 4
2018/11/10, 40, 17, 21, 20, , 5
2018/11/11, 40, 28, 29, 15, , 5
2018/11/12, 58, 29, 37, 24, 1, 5
2018/11/13, 55, 32, 31, 23, 1, 7
2018/11/14, 65, 41, 29, 38, 1, 9
2018/11/15, 76, 31, 38, 19, 1, 5
2018/11/16, 54, 19, 50, 13, , 2
2018/11/17, 48, 27, 31, 15, 1, 3
2018/11/18, 50, 30, 27, 17, , 5
2018/11/19, 53, 7, 22, 16, , 2
2018/11/20, 23, 14, 26, 9, , 1
2018/11/21, 41, 19, 26, 16, , 3
2018/11/22, 38, 27, 29, 29, , 6
2018/11/23, 60, 29, 26, 31, 1, 8
2018/11/24, 64, 19, 22, 22, , 6
2018/11/25, 36, 13, 25, 10, , 3
2018/11/26, 22, 16, 36, 12, 1, 2
2018/11/27, 43, 25, 44, 15, , 3
2018/11/28, 44, 25, 37, 20, 1, 3
2018/11/29, 54, 28, 41, 33, , 6
2018/11/30, 64, 36, 46, 39, , 8
2018/12/1, 73, 16, 21, 29, , 6
2018/12/2, 39, 14, 35, 9, , 4
2018/12/3, 37, 16, 41, 13, 1, 2
2018/12/4, 40, 25, 41, 30, 2, 6
2018/12/5, 56, 39, 39, 32, 2, 5
2018/12/6, 79, 21, 46, 21, 1, 2
2018/12/7, 47, 17, 48, 14, 1, 1
2018/12/8, 32, 9, 29, 7, , 1
2018/12/9, 28, 16, 29, 11, 1, 1
2018/12/10, 33, 29, 35, 29, 2, 4
2018/12/11, 55, 38, 36, 38, 2, 6
2018/12/12, 68, 59, 41, 41, 1, 6
2018/12/13, 72, 42, 39, 48, 1, 7
2018/12/14, 76, 36, 39, 41, 1, 7
2018/12/15, 77, 38, 37, 35, 1, 6
2018/12/16, 72, 38, 39, 18, 1, 5
2018/12/17, 73, 46, 40, 36, 1, 7
2018/12/18, 86, 30, 38, 37, , 6
2018/12/19, 60, 30, 45, 38, , 7
2018/12/20, 65, 33, 50, 40, 1, 6
2018/12/21, 67, 35, 50, 40, 1, 7
2018/12/22, 67, 25, 41, 27, , 5
2018/12/23, 52, 16, 30, 15, , 4
2018/12/24, 38, 20, 34, 11, , 3
2018/12/25, 54, 19, 32, 8, 1, 2
2018/12/26, 47, 19, 35, 16, 3, 3
2018/12/27, 50, 20, 36, 16, 1, 3
2018/12/28, 41, 26, 36, 24, , 4
2018/12/29, 48, 29, 38, 23, , 5
2018/12/30, 60, 22, 45, 12, , 3
2018/12/31, 47, , , , , 
2018/7/2, 127, 64, , 47, 2, 14
2018/7/3, 119, 48, , 28, 2, 8
2018/7/4, 95, 26, , 26, 1, 5
2018/7/5, 72, 60, , 52, 1, 13
2018/7/6, 121, 65, , 50, 1, 13
2018/7/7, 129, 58, , 41, 1, 11
2018/7/8, 124, 59, , 30, 2, 10
2018/7/9, 118, 33, , 21, 1, 3
2018/7/10, 68, 8, , 13, , 1
2018/7/11, 23, 16, , 18, , 1
2018/7/12, 31, 30, , 28, 2, 4
2018/7/13, 65, 49, , 46, 2, 8
2018/7/14, 109, 61, , 48, 2, 13
2018/7/15, 131, 61, , 38, 2, 14
2018/7/16, 132, 62, , 51, 3, 14
2018/7/17, 126, 59, , 52, 2, 11
2018/7/18, 123, 61, , 53, 2, 13
2018/7/19, 132, 63, , 48, 2, 12
2018/7/20, 122, 66, , 53, 2, 13
2018/7/21, 129, 61, , 29, 2, 9
2018/7/22, 108, 17, , 11, , 2
2018/7/23, 41, 44, , 36, 1, 8
2018/7/24, 88, 46, , 26, 1, 7
2018/7/25, 86, 34, , 24, 1, 3
2018/7/26, 64, 40, , 34, 1, 5
2018/7/27, 73, 57, , 50, 2, 13
2018/7/28, 118, 69, , 49, 2, 16
2018/7/29, 128, 71, , 38, 2, 12
2018/7/30, 121, 44, , 30, 1, 6
2018/7/31, 106, 23, , 23, , 4
2018/8/1, 55, 10, , 17, , 2
2018/8/2, 33, 18, , 21, , 3
2018/8/3, 40, 29, , 30, 1, 9
2018/8/4, 62, 22, , 25, , 7
2018/8/5, 54, 20, , 17, , 4
2018/8/6, 52, 30, , 34, 1, 7
2018/8/7, 64, 23, , 21, , 3
2018/8/8, 54, 29, , 34, 1, 7
2018/8/9, 59, 22, , 28, , 5
2018/8/10, 53, 25, , 31, , 5
2018/8/11, 47, 24, , 24, 1, 4
2018/8/12, 52, 13, , 10, , 1
2018/8/13, 32, 20, , 20, 1, 3
2018/8/14, 45, 34, , 36, 1, 5
2018/8/15, 62, 28, , 24, , 3
2018/8/16, 61, 17, , 18, , 2
2018/8/17, 35, 12, , 17, , 2
2018/8/18, 33, 20, , 17, 1, 3
2018/8/19, 50, 28, , 22, 1, 5
2018/8/20, 64, 42, , 41, 2, 8
2018/8/21, 89, 45, , 35, 2, 7
2018/8/22, 82, 45, , 37, 1, 6
2018/8/23, 84, 61, , 55, 2, 10
2018/8/24, 119, 63, 34, 53, 2, 12
2018/8/25, 119, 20, 20, 24, , 6
2018/8/26, 44, 10, 26, 7, , 1
2018/8/27, 30, 12, 29, 15, , 2
2018/8/28, 30, 27, 33, 24, 1, 4
2018/8/29, 54, 36, 31, 34, 2, 6
2018/8/30, 77, 43, 30, 44, 2, 9
2018/8/31, 84, 60, 36, 55, 2, 15
2018/9/1, 119, 60, 38, 32, 2, 11
2018/9/2, 110, 44, 37, 25, 1, 6
2018/9/3, 89, 31, 19, 27, , 6
2018/9/4, 70, 15, 20, 21, , 3
2018/9/5, 38, 20, 24, 15, , 2
2018/9/6, 36, 28, 38, 23, 2, 3
2018/9/7, 51, 29, 51, 21, 1, 3
2018/9/8, 55, 41, 65, 21, 3, 4
2018/9/9, 80, 37, 55, 13, 1, 2
2018/9/10, 78, 31, 54, 19, 1, 3
2018/9/11, 63, 26, 54, 14, 1, 2
2018/9/12, 52, 22, 43, 14, , 2
2018/9/13, 47, 34, 38, 24, 1, 3
2018/9/14, 62, 40, 8, 35, 1, 9
2018/9/15, 82, 32, 34, 22, , 5
2018/9/16, 65, 7, 37, 6, , 1
2018/9/17, 28, 21, 14, 30, , 7
2018/9/18, 43, 28, 11, 36, 1, 8
2018/9/19, 65, 29, , 37, 1, 7
2018/9/20, 66, 28, 22, 40, 1, 8
2018/9/21, 60, 30, 38, 34, , 7
2018/9/22, 58, 33, 46, 29, 2, 5
2018/9/23, 73, 23, 57, 20, 1, 4
2018/9/24, 60, 43, 61, 39, 1, 7
2018/9/25, 82, 39, 60, 23, , 4
2018/9/26, 73, 44, 46, 40, 1, 6
2018/9/27, 82, 43, 48, 37, 1, 8
2018/9/28, 81, 28, 32, 23, , 4
2018/9/29, 66, 21, 45, 15, , 3
2018/9/30, 45, 31, 36, 23, 1, 5
2018/10/1, 60, 36, 39, 41, 1, 10
2018/4/2, 44, 23, , 26, , 7
2018/4/3, 51, 23, , 26, , 7
2018/4/4, 57, 17, , 22, , 4
2018/4/5, 46, 23, , 25, , 5
2018/4/6, 60, 21, , 22, , 4
2018/4/7, 64, 20, , 17, , 4
2018/4/8, 59, 15, , 13, , 2
2018/4/9, 54, 21, , 22, , 4
2018/4/10, 55, 26, , 23, , 4
2018/4/11, 62, 24, , 24, , 4
2018/4/12, 66, 33, , 33, , 6
2018/4/13, 75, 38, , 32, , 8
2018/4/14, 76, 15, , 12, , 2
2018/4/15, 44, 11, , 7, , 2
2018/4/16, 22, 13, , 11, , 2
2018/4/17, 29, 14, , 15, 1, 3
2018/4/18, 32, 22, , 26, 2, 4
2018/4/19, 58, 31, , 35, 1, 8
2018/4/20, 69, 36, , 32, 1, 9
2018/4/21, 79, 36, , 21, 1, 9
2018/4/22, 91, 22, , 15, 2, 3
2018/4/23, 69, 31, , 28, 1, 5
2018/4/24, 81, 32, , 27, 1, 5
2018/4/25, 84, 30, , 27, 1, 5
2018/4/26, 81, 34, , 30, 2, 6
2018/4/27, 85, 28, , 27, 1, 5
2018/4/28, 73, 30, , 23, 1, 5
2018/4/29, 83, 26, , 17, , 3
2018/4/30, 75, 39, , 37, 1, 9
2018/5/1, 92, 39, , 19, 1, 7
2018/5/2, 116, 28, , 28, 2, 5
2018/5/3, 59, 33, , 32, 1, 7
2018/5/4, 85, 47, , 46, 1, 10
2018/5/5, 104, , , , , 
2018/5/8, 50, 15, , 17, , 3
2018/5/9, 42, 20, , 22, 1, 3
2018/5/10, 43, 45, , 43, 1, 9
2018/5/11, 76, 56, , 46, 2, 14
2018/5/12, 108, 33, , 21, 1, 6
2018/5/13, 65, 16, , 11, 1, 2
2018/5/14, 50, 26, , 22, 1, 4
2018/5/15, 63, 38, , 31, 1, 8
2018/5/16, 85, 37, , 27, 1, 7
2018/5/17, 86, 20, , 20, , 3
2018/5/18, 55, 36, , 35, 1, 9
2018/5/19, 76, 19, , 19, , 5
2018/5/20, 44, 11, , 13, , 3
2018/5/21, 30, 34, , 35, 2, 8
2018/5/22, 86, 49, , 40, 1, 10
2018/5/23, 122, 49, , 32, 1, 8
2018/5/24, 120, 28, , 21, 1, 3
2018/5/25, 79, 23, , 17, , 3
2018/5/26, 70, 22, , 14, , 2
2018/5/27, 77, 21, , 10, , 2
2018/5/28, 78, 22, , 17, 1, 2
2018/5/29, 63, 24, , 22, 1, 3
2018/5/30, 71, 25, , 32, 1, 5
2018/5/31, 68, 40, , 30, 1, 9
2018/6/1, 104, 47, , 42, 2, 9
2018/6/2, 108, 48, , 40, 2, 9
2018/6/3, 102, 20, , 11, 1, 6
2018/6/4, 56, 12, , 17, , 2
2018/6/5, 38, 30, , 28, 2, 6
2018/6/6, 84, 43, , 34, 1, 10
2018/6/7, 106, 42, , 35, 1, 9
2018/6/8, 116, 24, , 26, 1, 6
2018/6/9, 67, 28, , 28, 1, 7
2018/6/10, 100, 30, , 27, 1, 10
2018/6/11, 102, 46, , 41, 2, 13
2018/6/12, 110, 40, , 40, 1, 9
2018/6/13, 80, 29, , 32, 1, 9
2018/6/14, 74, 9, , 16, , 2
2018/6/15, 27, 12, , 20, , 3
2018/6/16, 38, 6, , 11, , 1
2018/6/17, 21, 11, , 11, , 2
2018/6/18, 33, 17, , 19, , 3
2018/6/19, 48, 21, , 25, 1, 3
2018/6/20, 63, 34, , 38, 1, 8
2018/6/21, 81, 56, , 46, 2, 17
2018/6/22, 111, 46, , 37, 2, 10
2018/6/23, 96, 51, , 39, 2, 13
2018/6/24, 116, 46, , 26, 1, 12
2018/6/25, 121, 55, , 43, 2, 10
2018/6/26, 121, , , 52, 3, 14
2018/6/27, 112, 23, , 38, 2, 12
2018/6/28, 133, 51, , 44, 2, 9
2018/6/29, 121, 58, , 51, 2, 13
2018/6/30, 107, 49, , 39, 1, 10
2018/7/1, 103, 49, , 36, 1, 8
2018/1/2, 50, 16, , 20, 1, 7
2018/1/3, 38, 14, , 17, , 5
2018/1/4, 34, 16, , 14, 1, 3
2018/1/5, 45, 21, , 21, 1, 4
2018/1/6, 47, 21, , 22, 1, 5
2018/1/7, 57, 11, , 15, 1, 3
2018/1/8, 33, 11, , 24, 1, 6
2018/1/9, 35, 21, , 27, 2, 6
2018/1/10, 59, 22, , 24, 1, 5
2018/1/11, 56, 23, , 26, 1, 6
2018/1/12, 62, 23, , 36, 1, 8
2018/1/13, 58, 15, , 24, 1, 7
2018/1/14, 44, 12, , 18, , 6
2018/1/15, 40, 19, , 28, 1, 7
2018/1/16, 50, 20, , 31, 1, 7
2018/1/17, 49, 25, , 37, 1, 8
2018/1/18, 69, 38, , 37, 1, 10
2018/1/19, 89, 22, , 29, 1, 7
2018/1/20, 60, 20, , 25, 1, 6
2018/1/21, 59, 16, , 25, 1, 6
2018/1/22, 50, 28, , 36, 1, 7
2018/1/23, 66, 30, , 37, 1, 8
2018/1/24, 68, 27, , 39, 1, 9
2018/1/25, 53, 17, , 13, , 5
2018/1/26, 50, 13, , 13, , 3
2018/1/27, 39, 15, , 8, , 2
2018/1/28, 37, 14, , 12, , 4
2018/1/29, 39, 26, , 30, 1, 8
2018/1/30, 69, 10, , 16, , 4
2018/1/31, 33, 12, , 12, , 3
2018/2/1, 27, 11, , 11, 1, 3
2018/2/2, 33, 15, , 16, 1, 4
2018/2/3, 39, 10, , 9, 1, 3
2018/2/4, 30, 12, , 7, 1, 2
2018/2/5, 37, 13, , 11, 1, 3
2018/2/6, 33, 12, , 15, , 3
2018/2/7, 29, 16, , 18, , 5
2018/2/8, 39, 38, , 34, 2, 8
2018/2/9, 82, 34, , 38, 2, 7
2018/2/10, 72, 23, , 28, 1, 7
2018/2/11, 59, 14, , 18, 1, 6
2018/2/12, 51, 17, , 18, , 5
2018/2/13, 44, 7, , 6, , 2
2018/2/14, 17, 7, , 13, , 3
2018/2/15, 17, 12, , 13, , 3
2018/2/16, 25, 13, , 13, , 3
2018/2/17, 34, 12, , 12, , 3
2018/2/18, 31, 12, , 17, , 5
2018/2/19, 37, 25, , 33, , 8
2018/2/20, 59, 23, , 29, , 8
2018/2/21, 52, 21, , 25, , 6
2018/2/22, 55, 26, , 26, , 5
2018/2/23, 55, 16, , 13, , 3
2018/2/24, 46, 13, , 12, , 3
2018/2/25, 41, 14, , 10, , 3
2018/2/26, 47, 23, , 29, , 7
2018/2/27, 54, 21, , 28, , 8
2018/2/28, 58, 31, , 29, , 7
2018/3/1, 78, 31, , 31, , 7
2018/3/2, 78, 29, , 32, , 7
2018/3/3, 69, 14, , 18, , 6
2018/3/4, 39, 17, , 18, , 6
2018/3/5, 61, 21, , 29, , 10
2018/3/6, 56, 30, , 31, , 9
2018/3/7, 72, 23, , 25, , 7
2018/3/8, 64, 10, , 15, , 4
2018/3/9, 27, 17, , 17, , 4
2018/3/10, 46, 18, , 17, , 5
2018/3/11, 59, 19, , 18, , 4
2018/3/12, 60, 33, , 33, , 9
2018/3/13, 77, 16, , 24, , 5
2018/3/14, 54, 30, , 34, , 8
2018/3/15, 68, 28, , 37, , 8
2018/3/16, 55, 24, , 25, , 6
2018/3/17, 54, 21, , 19, , 5
2018/3/18, 59, 18, , 15, , 4
2018/3/19, 52, 38, , 37, , 10
2018/3/20, 90, 28, , 27, , 8
2018/3/21, 72, 14, , 20, , 5
2018/3/22, 35, 11, , 18, , 4
2018/3/23, 41, 23, , 27, , 7
2018/3/24, 61, 22, , 24, , 7
2018/3/25, 61, 21, , 23, , 6
2018/3/26, 53, 22, , 25, , 7
2018/3/27, 55, 18, , 30, , 7
2018/3/28, 48, 22, , 41, , 9
2018/3/29, 55, 28, , 34, , 9
2018/3/30, 75, 20, , 24, , 6
2018/3/31, 57, 20, , 25, , 6
2018/4/1, 54, 15, , 19, , 6
2017/10/2, 63, 28, , 40, 1, 9
2017/10/3, 66, 21, , 33, 1, 6
2017/10/4, 56, 24, , 30, 2, 5
2017/10/5, 63, 31, , 40, 2, 7
2017/10/6, 70, 46, , 50, 2, 11
2017/10/7, 95, 15, , 23, , 6
2017/10/8, 54, 17, , 19, 1, 6
2017/10/9, 55, 40, , 37, 1, 11
2017/10/10, 92, 41, , 46, 2, 8
2017/10/11, 96, 44, , 51, 2, 10
2017/10/12, 98, 29, , 21, 1, 5
2017/10/13, 84, 34, , 38, 2, 7
2017/10/14, 91, 20, , 18, 1, 5
2017/10/15, 59, 7, , 5, , 2
2017/10/16, 25, 13, , 13, 1, 3
2017/10/17, 37, 25, , 22, 1, 4
2017/10/18, 65, 35, , 37, 2, 7
2017/10/19, 79, 51, , 40, 2, 7
2017/10/20, 83, 21, , 22, , 4
2017/10/21, 53, 33, , 38, 2, 9
2017/10/22, 90, 27, , 28, 1, 9
2017/10/23, 78, 12, , 17, 1, 3
2017/10/24, 40, 18, , 16, 1, 3
2017/10/25, 53, 30, , 25, 1, 5
2017/10/26, 75, 21, , 41, 1, 9
2017/10/27, 51, 34, , 41, 1, 10
2017/10/28, 76, 14, , 24, 1, 6
2017/10/29, 37, 19, , 23, 1, 6
2017/10/30, 66, 24, , 31, 1, 8
2017/10/31, 71, 16, , 18, , 5
2017/11/1, 46, 20, , 13, 1, 3
2017/11/2, 41, 18, , 6, , 2
2017/11/3, 28, , , , , 
2017/11/5, 56, 8, , 11, , 3
2017/11/6, 24, 11, , 14, , 3
2017/11/7, 34, 12, , 12, , 3
2017/11/8, 38, 19, , 21, 1, 5
2017/11/9, 53, 30, , 30, 1, 6
2017/11/10, 77, 33, , 36, 1, 10
2017/11/11, 82, 14, , 18, , 4
2017/11/12, 39, 21, , 23, 1, 6
2017/11/13, 57, 24, , 19, 1, 4
2017/11/14, 55, 28, , 29, 3, 5
2017/11/15, 66, 26, , 28, 2, 5
2017/11/16, 60, 38, , 42, 1, 8
2017/11/17, 80, 30, , 44, 1, 9
2017/11/18, 68, 18, , 25, 1, 6
2017/11/19, 48, 9, , 13, 1, 4
2017/11/20, 30, 7, , 11, , 3
2017/11/21, 31, 25, , 37, 2, 9
2017/11/22, 55, 40, , 37, 1, 9
2017/11/23, 74, 14, , , , 1
2017/11/24, 42, 24, , 27, 1, 6
2017/11/25, 69, 32, , 30, 2, 5
2017/11/26, 78, 33, , 19, 1, 5
2017/11/27, 47, , , 33, 1, 8
2017/11/28, 47, 13, , 14, , 3
2017/11/29, 32, 18, , 14, 1, 3
2017/11/30, 48, 21, , 19, 1, 4
2017/12/1, 55, 16, , 17, 1, 4
2017/12/2, 54, 7, , 10, , 3
2017/12/3, 32, 9, , 10, 1, 3
2017/12/4, 31, 20, , 22, 1, 5
2017/12/5, 64, 21, , 17, 1, 4
2017/12/6, 68, 21, , 19, 1, 4
2017/12/7, 50, 27, , 30, 1, 7
2017/12/8, 68, 24, , 28, 1, 7
2017/12/9, 69, 12, , 12, , 3
2017/12/10, 37, 24, , 21, 2, 5
2017/12/11, 71, 28, , 26, 1, 7
2017/12/12, 70, 13, , 12, , 2
2017/12/13, 38, 19, , 17, 1, 3
