date, pm25, pm10, o3, no2, so2, co
2017/6/22, 26, , 17, 9, , 2
2017/6/23, 30, , 17, 14, , 2
2017/6/24, 57, , 21, 10, , 2
2017/6/25, 57, , 27, 6, , 1
2017/6/26, 42, , 19, 14, , 3
2017/6/27, 56, , 16, 19, , 3
2017/6/28, 62, , 18, 21, , 2
2017/6/29, 62, , 20, 22, , 3
2017/6/30, 82, , 23, 21, , 4
2017/7/1, 80, , 16, 10, , 3
2017/1/3, 35, , 46, 10, , 1
2017/1/4, 47, , 37, 11, , 1
2017/1/5, 39, , 33, 9, , 1
2017/1/6, 39, , 25, 10, , 1
2017/1/7, 33, , 42, 9, , 1
2017/1/8, 31, , 34, 8, , 2
2017/1/9, 46, , 36, 12, , 1
2017/1/10, 41, , 34, , , 1
2017/1/11, 26, , 33, , , 1
2017/1/12, 43, , 19, , , 1
2017/1/13, 33, , 30, , , 1
2017/1/14, 33, , 60, , , 1
2017/1/15, 52, , 35, , , 1
2017/1/16, 52, , 18, , , 2
2017/1/17, 31, , 19, , , 1
2017/1/18, 15, , 12, , , 1
2017/1/19, 24, , 12, , , 1
2017/1/20, 26, , 16, , , 1
2017/1/21, 40, , 18, , , 1
2017/1/22, 33, , 20, , , 1
2017/1/23, 33, , 21, , , 1
2017/1/24, 38, , 32, , , 1
2017/1/25, 42, , 25, , , 1
2017/1/26, 24, , 11, , , 1
2017/1/27, 41, , 11, , , 1
2017/1/28, 32, , 37, , , 1
2017/1/29, 40, , 40, , , 
2017/1/30, 46, , 29, , , 1
2017/1/31, 46, , 26, , , 1
2017/2/1, 46, , 15, , , 1
2017/2/2, 44, , 23, , , 1
2017/2/3, 35, , 26, , , 1
2017/2/4, 25, , 19, , , 1
2017/2/5, 34, , 30, , , 1
2017/2/6, 39, , 30, , , 1
2017/2/7, 77, , 28, 6, , 1
2017/2/8, 41, , 28, 7, , 1
2017/2/9, 45, , 30, 7, , 1
2017/2/10, 35, , 37, 8, , 1
2017/2/11, 44, , 29, 7, , 1
2017/2/12, 43, , 28, 7, , 1
2017/2/13, 38, , 28, 9, , 1
2017/2/14, 30, , 37, 11, , 1
2017/2/15, 39, , 47, 12, , 1
2017/2/16, 49, , 56, 13, , 1
2017/2/17, 59, , 52, 14, , 1
2017/2/18, 56, , 65, 20, , 2
2017/2/19, 67, , 54, 13, , 1
2017/2/20, 71, , 56, 9, , 1
2017/2/21, 73, , 45, 10, , 1
2017/2/22, 66, , 34, 15, , 3
2017/2/23, 48, , 44, 18, , 9
2017/2/24, 65, , 35, 13, , 1
2017/2/25, 49, , 21, 32, , 2
2017/2/26, 30, , 34, , , 
2017/2/27, 37, , 36, , , 
2017/2/28, 52, , , , , 
2017/3/2, 44, , 26, 9, , 1
2017/3/3, 31, , 18, 14, , 1
2017/3/4, 32, , 27, 8, , 1
2017/3/5, 35, , 17, 5, , 1
2017/3/6, 25, , 12, 20, , 2
2017/3/7, 47, , 35, 12, , 1
2017/3/8, 50, , 22, 10, , 1
2017/3/9, 32, , 37, 12, , 2
2017/3/10, 43, , 48, 14, , 2
2017/3/11, 52, , 57, 10, , 1
2017/3/12, 66, , 34, 6, , 1
2017/3/13, 52, , 25, 8, , 1
2017/3/14, 30, , 16, 10, , 1
2017/3/15, 28, , 32, 11, , 1
2017/3/16, 48, , 38, 13, , 1
2017/3/17, 49, , 28, 32, , 3
2017/3/18, 85, , , , , 
2017/3/22, 26, , 26, 9, , 1
2017/3/23, 31, , 29, 10, , 1
2017/3/24, 43, , 46, 14, , 1
2017/3/25, 59, , 28, 12, , 5
2017/3/26, 58, , 23, 8, , 1
2017/3/27, 44, , 27, 10, , 1
2017/3/28, 36, , 22, 5, , 1
2017/3/29, 33, , 22, , , 1
2017/3/30, 21, , 21, , , 1
2017/3/31, 30, , 15, , , 1
2017/4/1, 20, , 19, , , 1
2016/10/2, 43, , 25, 5, , 1
2016/10/3, 46, , 15, 16, , 3
2016/10/4, 52, , 17, 15, , 1
2016/10/5, 39, , 26, 9, , 1
2016/10/6, 29, , 31, 8, , 1
2016/10/7, 31, , 20, 6, , 1
2016/10/8, 19, , 34, 11, , 1
2016/10/9, 28, , 31, 10, , 4
2016/10/10, 53, , 22, 7, , 1
2016/10/11, 41, , 29, 13, , 1
2016/10/12, 48, , 44, 10, , 1
2016/10/13, 48, , 28, 15, , 1
2016/10/14, 54, , 26, 16, , 1
2016/10/15, 43, , 45, 12, , 1
2016/10/16, 57, , 47, 12, , 1
2016/10/17, 52, , 56, 15, , 2
2016/10/18, 66, , 61, 13, , 2
2016/10/19, 52, , 78, 15, , 2
2016/10/20, 71, , 62, 16, , 2
2016/10/21, 59, , 24, 9, , 1
2016/10/22, 22, , 17, 5, , 1
2016/10/23, 17, , 33, 5, , 1
2016/10/24, 36, , 51, 11, , 1
2016/10/25, 51, , 12, 18, , 2
2016/10/26, 49, , 41, 14, , 1
2016/10/27, 52, , 30, 12, , 1
2016/10/28, 31, , 25, 9, , 1
2016/10/29, 30, , 27, 4, , 1
2016/10/30, 37, , 22, 3, , 1
2016/10/31, 33, , 48, 13, , 1
2016/11/1, 57, , 38, 12, , 1
2016/11/2, 51, , 37, 5, , 1
2016/11/3, 40, , 17, 10, , 1
2016/11/4, 24, , 15, 11, , 
2016/11/5, 18, , 19, 8, , 1
2016/11/6, 40, , 33, 8, , 1
2016/11/7, 48, , 49, 13, , 1
2016/11/8, 61, , 69, 18, , 1
2016/11/9, 70, , 37, 11, , 1
2016/11/10, 41, , 37, 12, , 8
2016/11/11, 39, , 49, 15, , 2
2016/11/12, 58, , 23, 6, , 1
2016/11/13, 18, , 16, 6, , 1
2016/11/14, 26, , 20, 9, , 1
2016/11/15, 20, , 18, 6, , 1
2016/11/16, 19, , 27, 10, , 1
2016/11/17, 39, , 41, 17, , 2
2016/11/18, 49, , 20, 9, , 
2016/11/19, 35, , 19, 5, , 1
2016/11/20, 21, , 35, 5, , 1
2016/11/21, 42, , 43, 13, , 1
2016/11/22, 34, , 41, 15, , 1
2016/11/23, 70, , 27, 11, , 1
2016/11/24, 54, , 51, 12, , 1
2016/11/25, 75, , 50, 9, , 1
2016/11/26, 57, , 54, 9, , 1
2016/11/27, 68, , 54, 10, , 1
2016/11/28, 76, , 36, 15, , 1
2016/11/29, 51, , 15, 9, , 2
2016/11/30, 22, , 15, 8, , 1
2016/12/1, 25, , 14, 8, , 1
2016/12/2, 30, , 54, 11, , 1
2016/12/3, 58, , 32, 11, , 1
2016/12/4, 52, , 25, 3, , 1
2016/12/5, 20, , 24, 7, , 1
2016/12/6, 21, , 42, 10, , 1
2016/12/7, 31, , 43, 25, , 3
2016/12/8, 70, , 41, 16, , 2
2016/12/9, 56, , 31, 11, , 1
2016/12/10, 46, , 34, 9, , 1
2016/12/11, 46, , 12, 7, , 1
2016/12/12, 39, , 14, 14, , 1
2016/12/13, 29, , 24, 12, , 1
2016/12/14, 50, , 20, 10, , 1
2016/12/15, 31, , 14, 6, , 1
2016/12/16, 19, , 14, 8, , 1
2016/12/17, 31, , 32, 8, , 1
2016/12/18, 47, , 39, 8, , 1
2016/12/19, 41, , 22, 15, , 1
2016/12/20, 39, , 31, 16, , 3
2016/12/21, 37, , 38, 17, , 2
2016/12/22, 40, , 36, 11, , 1
2016/12/23, 48, , 53, 14, , 1
2016/12/24, 50, , 43, 8, , 1
2016/12/25, 22, , 44, 9, , 2
2016/12/26, 74, , 50, 9, , 1
2016/12/27, 35, , 45, 14, , 1
2016/12/28, 56, , 53, 15, , 1
2016/12/29, 60, , 43, 11, , 1
2016/12/30, 67, , 38, 6, , 1
2016/12/31, 58, , 30, 8, , 1
2017/1/1, 53, , 25, 3, , 1
2017/1/2, 55, , 31, 10, , 1
2016/7/2, 82, , 22, 16, , 4
2016/7/3, 68, , 7, 16, , 2
2016/7/4, 94, , 17, 23, , 12
2016/7/5, 76, , 22, 22, , 4
2016/7/6, 82, , 23, 10, , 1
2016/7/7, 60, , 17, 17, , 2
2016/7/8, 72, , 24, 25, , 2
2016/7/9, 66, , 29, 24, , 4
2016/7/10, 77, , 31, 28, , 11
2016/7/11, 101, , 30, 27, , 7
2016/7/12, 87, , 30, 19, , 3
2016/7/13, 71, , 26, 25, , 4
2016/7/14, 71, , 33, 28, , 5
2016/7/15, 100, , 33, 22, , 3
2016/7/16, 89, , 16, 16, , 2
2016/7/17, 66, , 19, 7, , 1
2016/7/18, 50, , 24, 12, , 1
2016/7/19, 55, , 16, 19, , 2
2016/7/20, 62, , 17, 16, , 1
2016/7/21, 69, , 17, 17, , 1
2016/7/22, 57, , 18, 14, , 1
2016/7/23, 67, , 27, 17, , 2
2016/7/24, 45, , 32, 14, , 4
2016/7/25, 74, , 58, 35, , 5
2016/7/27, 77, , 25, 14, , 1
2016/7/28, 79, , 22, 13, , 1
2016/7/29, 42, , 14, 13, , 1
2016/7/30, 47, , 21, 16, , 2
2016/7/31, 67, , 33, 12, , 3
2016/8/1, 88, , 25, 19, , 5
2016/8/2, 91, , 14, 16, , 4
2016/8/3, 81, , 18, 14, , 2
2016/8/4, 54, , 29, 18, , 2
2016/8/5, 63, , 27, 26, , 4
2016/8/6, 89, , 35, 17, , 3
2016/8/7, 96, , 26, 15, , 5
2016/8/8, 63, , 20, 14, , 2
2016/8/9, 49, , 15, 27, , 5
2016/8/10, 59, , 18, 9, , 1
2016/8/11, 61, , 15, 12, , 1
2016/8/12, 57, , 20, 12, , 1
2016/8/13, 46, , 33, 22, , 5
2016/8/14, 62, , 46, 26, , 8
2016/8/15, 111, , 25, 32, , 4
2016/8/16, 103, , 24, 21, , 2
2016/8/17, 59, , 37, 15, , 4
2016/8/18, 67, , 24, 16, , 2
2016/8/19, 51, , 31, 19, , 4
2016/8/20, 64, , 11, 16, , 3
2016/8/21, 51, , 21, 2, , 3
2016/8/22, 49, , 18, 10, , 1
2016/8/23, 28, , 22, 12, , 1
2016/8/24, 43, , 28, 11, , 1
2016/8/25, 48, , 34, 30, , 4
2016/8/26, 80, , 39, 32, , 7
2016/8/27, 101, , 41, 28, , 8
2016/8/28, 92, , 36, 28, , 5
2016/8/29, 109, , 37, 24, , 5
2016/8/30, 89, , 46, 18, , 2
2016/8/31, 76, , 21, 14, , 2
2016/9/1, 56, , 29, 12, , 2
2016/9/2, 57, , 25, 13, , 2
2016/9/3, 61, , 32, 7, , 1
2016/9/4, 56, , 16, , , 1
2016/9/5, 67, , 21, , , 3
2016/9/6, 69, , 15, , , 1
2016/9/7, 62, , 16, , , 1
2016/9/8, 50, , 47, , , 2
2016/9/9, 73, , 23, , , 1
2016/9/10, 60, , 35, , , 2
2016/9/11, 58, , 41, , , 1
2016/9/12, 69, , 42, 22, , 3
2016/9/13, 69, , 37, 21, , 2
2016/9/14, 83, , 31, 18, , 2
2016/9/15, 94, , 35, 13, , 1
2016/9/16, 67, , 19, 13, , 1
2016/9/17, 46, , 45, 14, , 3
2016/9/18, 75, , 49, 16, , 5
2016/9/19, 89, , , , , 
2016/9/21, 53, , 28, 9, , 1
2016/9/22, 47, , 26, 9, , 1
2016/9/23, 46, , 43, 13, , 2
2016/9/24, 60, , 23, 9, , 1
2016/9/25, 51, , 23, 6, , 1
2016/9/26, 51, , 25, 11, , 1
2016/9/27, 55, , 33, 10, , 1
2016/9/28, 55, , 39, 16, , 2
2016/9/29, 75, , 37, 18, , 7
2016/9/30, 90, , 25, 8, , 1
2016/10/1, 44, , 20, 6, , 1
2016/4/2, 61, , 58, 11, , 1
2016/4/3, 62, , 47, 9, , 1
2016/4/4, 61, , 37, 11, , 1
2016/4/5, 63, , 34, 9, , 1
2016/4/6, 44, , 61, 17, , 2
2016/4/7, 62, , 42, 17, , 4
2016/4/8, 76, , 44, 15, , 1
2016/4/9, 66, , 56, 17, , 3
2016/4/10, 80, , 53, 13, , 4
2016/4/11, 81, , 41, 9, , 1
2016/4/12, 72, , 52, 12, , 1
2016/4/13, 64, , 42, 12, , 1
2016/4/14, 75, , 51, 15, , 2
2016/4/15, 67, , 39, 21, , 2
2016/4/16, 84, , 64, 15, , 1
2016/4/17, 77, , 39, 16, , 3
2016/4/18, 66, , 32, 14, , 1
2016/4/19, 72, , 29, 12, , 1
2016/4/20, 52, , 31, 15, , 1
2016/4/21, 72, , 29, 13, , 2
2016/4/22, 62, , 48, 20, , 7
2016/4/23, 88, , 34, 13, , 1
2016/4/24, 63, , 30, 14, , 3
2016/4/25, 73, , 31, 16, , 1
2016/4/26, 59, , 19, 11, , 1
2016/4/27, 47, , 9, 10, , 1
2016/4/28, 38, , 19, 10, , 1
2016/4/29, 50, , 14, 15, , 1
2016/4/30, 49, , 28, 10, , 1
2016/5/1, 60, , 22, 6, , 1
2016/5/2, 56, , 11, 13, , 1
2016/5/3, 65, , 33, 17, , 2
2016/5/4, 56, , 27, 21, , 2
2016/5/5, 41, , 25, 16, , 1
2016/5/6, 67, , 30, 17, , 1
2016/5/7, 66, , 24, 24, , 4
2016/5/8, 85, , 21, 10, , 1
2016/5/9, 65, , 22, 22, , 2
2016/5/10, 80, , 18, 14, , 4
2016/5/11, 62, , 13, 12, , 1
2016/5/12, 54, , 13, 8, , 1
2016/5/13, 35, , 12, 9, , 1
2016/5/14, 41, , 17, 7, , 1
2016/5/15, 41, , 23, 7, , 1
2016/5/16, 54, , 17, 12, , 1
2016/5/17, 63, , 14, 13, , 2
2016/5/18, 63, , 2, 19, , 3
2016/5/19, 62, , 7, 14, , 1
2016/5/20, 46, , 12, 15, , 3
2016/5/21, 50, , 6, 14, , 2
2016/5/22, 52, , 19, 9, , 3
2016/5/23, 60, , 11, 8, , 1
2016/5/24, 48, , 14, 10, , 1
2016/5/25, 37, , 16, 11, , 1
2016/5/26, 45, , 28, 11, , 1
2016/5/27, 60, , 16, 14, , 1
2016/5/28, 69, , 16, 9, , 1
2016/5/29, 38, , 19, 7, , 1
2016/5/30, 57, , 11, 12, , 1
2016/5/31, 58, , 14, 12, , 1
2016/6/1, 40, , 7, 15, , 2
2016/6/2, 46, , 10, 11, , 1
2016/6/3, 41, , 5, 13, , 2
2016/6/4, 35, , 2, 16, , 2
2016/6/5, 43, , , , , 
2016/6/7, 43, , 11, 13, , 6
2016/6/8, 42, , 15, 13, , 1
2016/6/9, 54, , 16, 16, , 3
2016/6/10, 64, , 9, 25, , 2
2016/6/11, 78, , 23, 17, , 2
2016/6/12, 59, , 22, 13, , 1
2016/6/13, 78, , 17, 18, , 1
2016/6/14, 56, , 18, 17, , 2
2016/6/15, 55, , 19, 30, , 5
2016/6/16, 83, , 23, 35, , 10
2016/6/17, 98, , 26, 27, , 6
2016/6/18, 92, , 25, 22, , 24
2016/6/19, 105, , 30, 10, , 1
2016/6/20, 61, , 13, 11, , 1
2016/6/21, 47, , 12, 12, , 1
2016/6/22, 33, , 12, 14, , 1
2016/6/23, 46, , 19, 18, , 6
2016/6/24, 60, , 21, 17, , 1
2016/6/25, 66, , 19, 11, , 1
2016/6/26, 56, , 28, 9, , 1
2016/6/27, 66, , 17, 17, , 1
2016/6/28, 64, , 17, 23, , 2
2016/6/29, 72, , 17, 21, , 6
2016/6/30, 84, , 12, 22, , 3
2016/7/1, 67, , 17, 23, , 3
2016/1/5, 39, , 47, 7, , 1
2016/1/6, 44, , 59, 11, , 1
2016/1/7, 54, , 45, 12, , 1
2016/1/8, 62, , 71, 14, , 1
2016/1/9, 65, , 22, 12, , 1
2016/1/10, 51, , 16, 6, , 1
2016/1/11, 40, , 11, 6, , 1
2016/1/12, 21, , 9, 7, , 1
2016/1/13, 29, , 25, 8, , 2
2016/1/14, 40, , 16, 8, , 1
2016/1/15, 42, , 7, 10, , 1
2016/1/16, 35, , 14, 4, , 1
2016/1/17, 51, , 22, 3, , 1
2016/1/18, 51, , 11, 5, , 1
2016/1/19, 35, , 13, 7, , 1
2016/1/20, 47, , 10, 6, , 1
2016/1/21, 35, , 20, 5, , 1
2016/1/22, 42, , 14, 6, , 1
2016/1/23, 45, , 42, 6, , 1
2016/1/24, 56, , 31, 7, , 1
2016/1/25, 62, , 42, 8, , 1
2016/1/26, 61, , 33, 8, , 1
2016/1/27, 47, , 45, 12, , 2
2016/1/28, 66, , 34, 8, , 1
2016/1/29, 50, , 18, 7, , 1
2016/1/30, 47, , 25, 6, , 1
2016/1/31, 38, , 28, 8, , 2
2016/2/1, 47, , 41, 17, , 3
2016/2/2, 62, , 59, 10, , 1
2016/2/3, 65, , 59, 10, , 1
2016/2/4, 63, , 41, 9, , 1
2016/2/5, 56, , 47, 14, , 1
2016/2/6, 63, , 34, 6, , 1
2016/2/7, 47, , 35, 4, , 1
2016/2/8, 49, , 41, 7, , 1
2016/2/9, 56, , 32, 9, , 4
2016/2/10, 43, , 32, 11, , 1
2016/2/11, 55, , 21, 9, , 1
2016/2/12, 44, , 37, 8, , 1
2016/2/13, 52, , 54, 8, , 1
2016/2/14, 56, , 38, 7, , 1
2016/2/15, 52, , 20, 15, , 2
2016/2/16, 63, , 25, 12, , 1
2016/2/17, 43, , 25, 12, , 2
2016/2/18, 44, , 25, 12, , 3
2016/2/19, 51, , 32, 16, , 3
2016/2/20, 55, , 35, 8, , 1
2016/2/21, 49, , 21, 7, , 1
2016/2/22, 43, , 15, 11, , 1
2016/2/23, 44, , 23, 9, , 1
2016/2/24, 52, , 21, 14, , 1
2016/2/25, 46, , 29, 12, , 1
2016/2/26, 42, 14, 29, 12, , 2
2016/2/27, 52, 14, 17, 9, , 2
2016/2/28, 40, 10, 17, 6, , 1
2016/2/29, 45, 4, 11, 7, , 1
2016/3/1, 33, , 6, 11, , 2
2016/3/2, 35, , 15, 14, , 3
2016/3/3, 42, , 12, 10, , 1
2016/3/4, 49, , 18, 8, , 1
2016/3/5, 42, , 23, 8, , 1
2016/3/6, 44, , 27, 7, , 1
2016/3/7, 62, , 36, 12, , 1
2016/3/8, 47, , 42, 10, , 1
2016/3/9, 57, , 35, 8, , 1
2016/3/10, 51, , 8, 12, , 2
2016/3/11, 46, , 9, 10, , 1
2016/3/12, 43, , 23, 6, , 1
2016/3/13, 47, , 20, 4, , 1
2016/3/14, 56, , 25, 7, , 1
2016/3/15, 45, , 35, 8, , 1
2016/3/16, 48, , 17, 9, , 1
2016/3/17, 39, , 27, 9, , 1
2016/3/18, 48, , 42, 11, , 1
2016/3/19, 48, , 73, 12, , 1
2016/3/20, 62, , 35, 6, , 1
2016/3/21, 57, , 37, 9, , 1
2016/3/22, 56, , 27, 18, , 3
2016/3/23, 68, , 23, 16, , 1
2016/3/24, 48, , 30, 9, , 1
2016/3/25, 49, , 23, 6, , 1
2016/3/26, 42, , 19, 6, , 1
2016/3/27, 44, , 23, 4, , 1
2016/3/28, 44, , 26, 14, , 2
2016/3/29, 47, , 54, 15, , 1
2016/3/30, 49, , 36, 11, , 1
2016/3/31, 65, , 46, 13, , 1
2016/4/1, 64, , 38, 11, , 1
2015/10/2, 70, , 39, 13, , 2
2015/10/3, 66, , 25, 10, , 3
2015/10/4, 48, , 17, 6, , 1
2015/10/5, 54, , 16, 7, , 1
2015/10/6, 50, , 20, 9, , 2
2015/10/7, 52, , 50, 14, , 4
2015/10/8, 55, , 44, 14, , 3
2015/10/9, 71, , 43, 13, , 3
2015/10/10, 58, , 35, 8, , 2
2015/10/11, 47, , 43, 10, , 3
2015/10/12, 67, , 39, 5, , 1
2015/10/13, 57, , 26, 9, , 2
2015/10/14, 39, , 40, 14, , 3
2015/10/15, 70, , 44, 14, , 3
2015/10/16, 90, , 43, 22, , 10
2015/10/17, 99, , 36, 6, , 1
2015/10/18, 62, , 16, 4, , 1
2015/10/19, 37, , 22, 9, , 2
2015/10/20, 54, , 32, 14, , 2
2015/10/21, 56, , 47, 13, , 3
2015/10/22, 88, , 25, 13, , 2
2015/10/23, 54, , 22, 11, , 2
2015/10/24, 49, , 21, 6, , 1
2015/10/25, 44, , 13, 5, , 1
2015/10/26, 48, , 29, 11, , 2
2015/10/27, 57, , 25, 17, , 3
2015/10/28, 67, , 16, 11, , 1
2015/10/29, 39, , 17, 7, , 1
2015/10/30, 42, , 42, 11, , 1
2015/10/31, 31, , 37, 9, , 1
2015/11/1, 59, , 25, 7, , 2
2015/11/2, 49, , 29, 7, , 2
2015/11/3, 51, , 28, 11, , 2
2015/11/4, 47, , 25, 14, , 3
2015/11/5, 47, , 20, 14, , 3
2015/11/6, 39, , 11, 11, , 3
2015/11/7, 54, , 12, 7, , 1
2015/11/8, 24, , 23, 7, , 2
2015/11/9, 47, , 29, 15, , 3
2015/11/10, 56, , 53, 12, , 3
2015/11/11, 66, , 38, 20, , 5
2015/11/12, 88, , 67, 11, , 2
2015/11/13, 61, , 37, 17, , 4
2015/11/14, 67, , 41, 12, , 3
2015/11/15, 45, , 35, 8, , 3
2015/11/16, 47, , 17, 9, , 3
2015/11/17, 49, , 35, 14, , 2
2015/11/18, 49, , 40, 12, , 1
2015/11/19, 47, , 38, 13, , 1
2015/11/20, 50, , 32, 6, , 1
2015/11/21, 44, , 21, 6, , 1
2015/11/22, 69, , 46, 7, , 1
2015/11/23, 41, , 12, 18, , 2
2015/11/24, 71, , 14, 12, , 1
2015/11/25, 45, , 11, 11, , 1
2015/11/26, 38, , 30, 9, , 1
2015/11/27, 52, , 38, 10, , 2
2015/11/28, 44, , 45, 11, , 2
2015/11/29, 51, , 5, 11, , 
2015/12/3, 80, , 16, 13, , 2
2015/12/4, 64, , 34, 13, , 2
2015/12/5, 54, , 40, 13, , 2
2015/12/6, 61, , 37, 8, , 2
2015/12/7, 56, , 22, 10, , 2
2015/12/8, 45, , 29, 11, , 2
2015/12/9, 51, , 31, 11, , 2
2015/12/10, 57, , 24, 11, , 2
2015/12/11, 47, , 34, 12, , 2
2015/12/12, 50, , 35, 11, , 2
2015/12/13, 63, , 32, 8, , 1
2015/12/14, 43, , 40, 11, , 2
2015/12/15, 46, , 36, 13, , 2
2015/12/16, 51, , 21, 9, , 1
2015/12/17, 30, , 44, 13, , 2
2015/12/18, 55, , 46, 16, , 2
2015/12/19, 53, , 44, 13, , 1
2015/12/20, 56, , 52, 11, , 1
2015/12/21, 51, , 50, 12, , 2
2015/12/22, 52, , 36, 13, , 3
2015/12/23, 50, , 39, 13, , 7
2015/12/24, 51, , 36, 9, , 1
2015/12/25, 41, , 32, 10, , 2
2015/12/26, 57, , 36, 6, , 1
2015/12/27, 44, , 25, 6, , 1
2015/12/28, 35, , 22, 7, , 1
2015/12/29, 35, , 18, 7, , 1
2015/12/30, 26, , 19, 6, , 1
2015/12/31, 24, , , , , 
2016/1/4, 35, , 19, 5, , 1
2015/7/2, 44, , 6, 16, , 1
2015/7/3, 75, , 12, 16, , 3
2015/7/4, 56, , 4, 16, , 3
2015/7/5, 58, , 14, 10, , 1
2015/7/6, 31, , 17, 8, , 2
2015/7/7, 44, , 2, 18, , 4
2015/7/8, 60, , 11, 12, , 3
2015/7/9, 52, , 19, 5, , 1
2015/7/10, 35, , 21, 15, , 4
2015/7/11, 55, , 11, 12, , 3
2015/7/12, 67, , 23, 12, , 7
2015/7/13, 66, , 21, 15, , 2
2015/7/14, 60, , 26, 16, , 4
2015/7/15, 46, , 34, 21, , 7
2015/7/16, 77, , 9, 16, , 2
2015/7/17, 66, , 20, 24, , 5
2015/7/18, 109, , , , , 
2015/7/22, 64, , 18, 12, , 3
2015/7/23, 35, , 11, 11, , 1
2015/7/24, 36, , 27, 10, , 1
2015/7/25, 60, , 7, 13, , 1
2015/7/26, 47, , 23, 6, , 1
2015/7/27, 64, , 21, 16, , 3
2015/7/28, 74, , 29, 22, , 3
2015/7/29, 90, , 47, 28, , 6
2015/7/30, 119, , 28, 25, , 4
2015/7/31, 100, , 29, 21, , 5
2015/8/1, 79, , 41, 19, , 13
2015/8/2, 106, , 29, 14, , 2
2015/8/3, 74, , 25, 14, , 10
2015/8/4, 86, , 37, 23, , 6
2015/8/5, 100, , 31, 19, , 3
2015/8/6, 77, , 32, 20, , 3
2015/8/7, 79, , 34, 19, , 3
2015/8/8, 79, , 40, 19, , 3
2015/8/9, 81, , 35, 8, , 2
2015/8/10, 80, , 23, 12, , 2
2015/8/11, 70, , 27, 14, , 2
2015/8/12, 72, , 32, 22, , 3
2015/8/13, 88, , 35, 20, , 4
2015/8/14, 91, , 31, 21, , 5
2015/8/15, 88, , 27, 15, , 2
2015/8/16, 78, , 33, 9, , 1
2015/8/17, 59, , 26, 14, , 3
2015/8/18, 80, , 18, 15, , 2
2015/8/19, 72, , 29, 10, , 1
2015/8/20, 61, , 17, 8, , 1
2015/8/21, 29, , 20, 8, , 1
2015/8/22, 36, , 31, 11, , 2
2015/8/23, 81, , 42, 12, , 3
2015/8/24, 94, , 12, 9, , 1
2015/8/25, 52, , 10, 14, , 3
2015/8/26, 50, , 28, 14, , 3
2015/8/27, 67, , 11, 16, , 2
2015/8/28, 55, , 22, 12, , 4
2015/8/29, 61, , 38, 15, , 2
2015/8/30, 64, , 46, 17, , 5
2015/8/31, 87, , 40, 24, , 13
2015/9/1, 92, , 27, 19, , 7
2015/9/2, 95, , 14, 9, , 1
2015/9/3, 55, , 28, 14, , 2
2015/9/4, 69, , 8, 13, , 1
2015/9/5, 54, , 15, 6, , 1
2015/9/6, 36, , 13, 8, , 2
2015/9/7, 45, , 21, 10, , 2
2015/9/8, 62, , 11, 13, , 2
2015/9/9, 50, , 23, 12, , 5
2015/9/10, 57, , 17, 13, , 2
2015/9/11, 74, , 16, 10, , 1
2015/9/12, 61, , 14, 9, , 1
2015/9/13, 40, , 17, 5, , 1
2015/9/14, 45, , 19, 8, , 1
2015/9/15, 44, , 28, 16, , 3
2015/9/16, 55, , 36, 13, , 4
2015/9/17, 67, , 45, 19, , 4
2015/9/18, 75, , 47, 21, , 10
2015/9/19, 92, , 41, 11, , 2
2015/9/20, 78, , 70, 6, , 1
2015/9/21, 64, , 39, 16, , 3
2015/9/22, 83, , 56, 21, , 6
2015/9/23, 105, , 56, 21, , 3
2015/9/24, 92, , 61, 27, , 6
2015/9/25, 110, , 30, 35, , 7
2015/9/26, 145, , 28, 13, , 2
2015/9/28, 147, , 26, 10, , 1
2015/9/30, 52, , 25, 11, , 1
2015/10/1, 66, , 25, 10, , 1
2015/4/14, 93, , 35, 15, , 4
2015/4/15, 55, , 41, 14, , 2
2015/4/16, 57, , 30, 14, , 2
2015/4/17, 51, , 20, 15, , 3
2015/4/18, 56, , 34, 12, , 1
2015/4/19, 52, , 36, 10, , 2
2015/4/20, 77, , 48, 10, , 3
2015/4/21, 57, , 33, 13, , 3
2015/4/22, 48, , 18, 11, , 3
2015/4/23, 40, , 12, 12, , 3
2015/4/24, 44, , 18, 12, , 2
2015/4/25, 47, , 27, 10, , 1
2015/4/26, 42, , 18, , , 
2015/4/27, 32, , 21, , , 
2015/4/28, 30, , 24, 12, , 1
2015/4/29, 55, , 25, 10, , 2
2015/4/30, 38, , 16, 8, , 1
2015/5/1, 40, , 14, 7, , 1
2015/5/2, 48, , 26, 6, , 2
2015/5/3, 46, , 28, 8, , 1
2015/5/6, 39, , 12, 9, , 1
2015/5/7, 44, , 13, 10, , 2
2015/5/8, 45, , 16, 9, , 1
2015/5/9, 40, , 16, 8, , 1
2015/5/10, 55, , 30, 11, , 2
2015/5/11, 64, , 14, 13, , 3
2015/5/12, 41, , 9, 11, , 1
2015/5/13, 39, , 13, 9, , 1
2015/5/14, 35, , 12, 10, , 1
2015/5/15, 48, , 9, 11, , 2
2015/5/16, 51, , 15, 13, , 2
2015/5/17, 52, , 22, 11, , 1
2015/5/18, 48, , 19, 8, , 2
2015/5/19, 67, , 10, 13, , 2
2015/5/20, 67, , 9, 13, , 2
2015/5/21, 58, , 17, 12, , 2
2015/5/22, 58, , 17, 14, , 2
2015/5/23, 63, , 17, 15, , 3
2015/5/24, 68, , 21, 13, , 3
