date, pm25, pm10, o3, no2, so2, co
2019/5/14, 59, 21, 21, 23, , 5
2019/5/15, 51, 13, 14, 24, , 5
2019/5/16, 34, 13, 14, 27, , 6
2019/5/17, 35, 15, 7, 22, , 6
2019/5/18, 38, 18, 8, 21, , 6
2019/5/19, 48, 15, 19, 15, , 5
2019/5/20, 41, 23, 17, 27, , 7
2019/5/21, 62, 33, 30, 35, , 8
2019/5/22, 74, 42, 29, 49, 1, 13
2019/5/23, 92, 44, 32, 48, 1, 12
2019/5/24, 88, 27, 16, 22, , 6
2019/5/25, 59, 12, 16, 18, , 5
2019/5/26, 31, 21, 26, 17, , 3
2019/5/27, 43, 27, 24, 33, , 8
2019/5/28, 55, 38, 26, 37, 1, 10
2019/5/29, 74, 25, 18, 27, , 7
2019/5/30, 57, 22, 12, 24, , 7
2019/5/31, 55, 35, 23, 27, , 8
2019/6/1, 66, 22, 11, 26, , 9
2019/6/2, 57, 14, 5, 17, , 6
2019/6/3, 42, 16, 5, 23, , 9
2019/6/4, 46, 25, 21, 27, , 5
2019/6/5, 36, 14, 16, 22, , 4
2019/6/6, 30, 16, 9, 18, , 4
2019/6/7, 33, 29, 19, 33, , 10
2019/6/8, 62, 44, 23, 41, 1, 17
2019/6/9, 94, 35, 33, 28, 1, 12
2019/6/10, 82, 29, 26, 29, 1, 6
2019/6/11, 64, 44, 21, 36, 1, 9
2019/6/12, 91, 40, 22, 37, 1, 11
2019/6/13, 79, 44, 20, 39, 1, 14
2019/6/14, 85, 30, 24, 32, , 7
2019/6/15, 65, 32, 25, 30, 1, 6
2019/6/16, 71, 31, 38, 32, 2, 5
2019/6/17, 75, 38, 27, 36, 2, 7
2019/6/18, 79, 37, 23, 34, 1, 8
2019/6/19, 77, 46, 19, 37, 1, 11
2019/6/20, 88, 42, 22, 31, 1, 11
2019/6/21, 84, 23, 19, 24, 1, 3
2019/6/22, 46, 30, 25, 20, 2, 5
2019/6/23, 66, 36, 29, 22, , 6
2019/6/24, 86, 37, 23, 32, , 7
2019/6/25, 67, 42, 25, 33, , 8
2019/6/26, 66, 48, 25, 38, , 12
2019/6/27, 84, 28, 14, 28, 1, 7
2019/6/28, 61, 37, 29, 22, , 4
2019/6/29, 70, 36, 26, 27, , 8
2019/6/30, 77, 32, 26, 21, , 7
2019/7/1, 64, 41, 27, 33, , 9
2019/1/2, 68, 17, 29, 16, , 4
2019/1/3, 49, 16, 33, 19, , 4
2019/1/4, 39, 14, 20, 22, , 5
2019/1/5, 37, 11, 17, 17, , 5
2019/1/6, 35, 12, 28, 15, , 5
2019/1/7, 36, 15, 35, 19, , 4
2019/1/8, 41, 22, 39, 33, , 6
2019/1/9, 53, 32, 76, 28, , 4
2019/1/10, 68, 28, 57, 23, , 4
2019/1/11, 62, 24, 60, 39, , 7
2019/1/12, 61, 31, 65, 27, , 5
2019/1/13, 71, 27, 40, 22, , 4
2019/1/14, 67, 29, 43, 29, , 6
2019/1/15, 71, 28, 45, 29, , 5
2019/1/16, 65, 24, 42, 30, , 6
2019/1/17, 59, 21, 60, 32, , 7
2019/1/18, 49, 23, 51, 34, , 7
2019/1/19, 56, 20, 53, 23, , 5
2019/1/20, 49, 15, 46, 19, , 4
2019/1/21, 40, 18, 40, 23, , 5
2019/1/22, 43, 26, 55, 31, 1, 6
2019/1/23, 64, 27, 55, 25, 1, 5
2019/1/24, 66, 26, 48, 28, , 6
2019/1/25, 65, 18, 24, 23, , 4
2019/1/26, 47, 16, 47, 25, , 5
2019/1/27, 50, 16, 23, 17, , 4
2019/1/28, 41, 27, 39, 28, 1, 6
2019/1/29, 63, 27, 50, 35, 1, 6
2019/1/30, 64, 38, 58, 47, 1, 10
2019/1/31, 83, 39, 88, 57, 1, 12
2019/2/1, 87, 36, 62, 40, 2, 7
2019/2/2, 78, 34, 84, 33, 1, 6
2019/2/3, 79, 19, 34, 20, , 3
2019/2/4, 46, 12, 18, 23, , 5
2019/2/5, 33, 18, 13, 21, , 5
2019/2/6, 42, 14, 9, 21, , 6
2019/2/7, 40, 17, 40, 25, , 5
2019/2/8, 46, 27, 47, 32, , 6
2019/2/9, 65, 22, 64, 27, , 4
2019/2/10, 56, 19, 44, 20, 1, 3
2019/2/11, 50, 22, 41, 21, , 5
2019/2/12, 52, 19, 27, 25, , 5
2019/2/13, 46, 20, 20, 25, 1, 4
2019/2/14, 46, 20, 16, 16, , 2
2019/2/15, 42, 25, 8, 19, , 4
2019/2/16, 58, 13, 12, , , 
2019/2/17, 38, 14, 16, , , 
2019/2/18, 39, 24, 31, 21, , 5
2019/2/19, 60, 20, 26, 23, , 4
2019/2/20, 46, 21, 23, 25, 2, 6
2019/2/21, 48, 20, 22, 27, 2, 6
2019/2/22, 55, 21, 21, 25, , 7
2019/2/23, 52, 21, 32, 24, , 7
2019/2/24, 46, 19, 29, 21, 1, 7
2019/2/25, 48, 18, 36, 22, , 5
2019/2/26, 39, 11, 14, 27, , 6
2019/2/27, 30, 17, 37, 27, , 7
2019/2/28, 40, , , , , 
2019/3/4, 45, 13, 24, 15, , 3
2019/3/5, 37, 18, 35, 20, 1, 4
2019/3/6, 47, 23, 30, 28, 1, 7
2019/3/7, 53, 24, 24, 28, 2, 7
2019/3/8, 55, 22, 29, 28, , 8
2019/3/9, 50, 32, 42, 34, , 9
2019/3/10, 74, 11, 19, 17, , 4
2019/3/11, 33, 14, 13, 21, , 5
2019/3/12, 35, 22, 43, 26, 1, 5
2019/3/13, 54, 18, 32, 23, , 6
2019/3/14, 47, 19, 25, 28, , 8
2019/3/15, 48, 21, 22, 28, , 8
2019/3/16, 52, 18, 28, 23, , 5
2019/3/17, 47, 13, 28, 19, , 4
2019/3/18, 41, 21, 29, 27, , 8
2019/3/19, 55, 24, 25, 26, , 7
2019/3/20, 53, 22, 21, 27, , 7
2019/3/21, 48, 15, 12, 25, , 6
2019/3/22, 39, 14, 13, 17, , 4
2019/3/23, 29, 22, 48, 24, , 4
2019/3/24, 44, 26, 46, 25, 1, 5
2019/3/25, 62, 31, 48, 34, 1, 6
2019/3/26, 67, 42, 43, 36, 1, 7
2019/3/27, 76, 30, 38, 25, 1, 4
2019/3/28, 57, 20, 14, 22, , 6
2019/3/29, 43, 18, 17, 21, , 4
2019/3/30, 42, 22, 33, 22, 1, 4
2019/3/31, 48, 19, 44, 20, , 3
2019/4/1, 47, 26, 35, 29, 1, 5
2018/10/2, 61, 36, 46, 37, , 8
2018/10/3, 77, 29, 46, 29, , 6
2018/10/4, 68, 16, 19, 28, , 6
2018/10/5, 43, 16, 19, 29, , 6
2018/10/6, 46, 14, 18, 18, , 3
2018/10/7, 36, 16, 14, 16, , 4
2018/10/8, 48, 18, 9, 22, , 6
2018/10/9, 48, 19, 36, 31, , 7
2018/10/10, 50, 25, 32, 34, , 9
2018/10/11, 58, 16, 15, 33, , 7
2018/10/12, 43, 17, 26, 20, , 4
2018/10/13, 45, 28, 33, 23, , 7
2018/10/14, 66, 11, 17, 18, , 4
2018/10/15, 32, 18, 7, 21, , 5
2018/10/16, 45, , , , , 
2018/10/18, 52, 21, 42, 33, , 7
2018/10/24, 76, 19, 20, 29, , 6
2018/10/25, 52, 20, 16, 25, , 6
2018/10/26, 54, 34, 19, 29, , 7
2018/10/27, 76, 18, 20, 20, , 6
2018/10/28, 42, 12, 21, 19, , 3
2018/10/31, 92, 25, 36, 25, , 5
2018/11/1, 58, 24, 29, 32, , 7
2018/11/2, 53, 26, 41, 24, , 4
2018/11/3, 68, 19, 38, 16, , 3
2018/11/4, 47, 11, 19, 20, , 4
2018/11/5, 28, 20, 18, 24, , 5
2018/11/6, 48, 23, 15, 24, 1, 5
2018/11/7, 55, 19, 16, 27, 1, 6
2018/11/8, 51, 12, 14, 23, , 6
2018/11/9, 32, 17, 20, 22, , 4
2018/11/10, 40, 18, 20, 20, , 5
2018/11/11, 43, 25, 33, 23, , 6
2018/11/12, 64, 29, 38, 31, , 6
2018/11/13, 73, 26, 41, 28, 1, 5
2018/11/14, 60, 26, 34, 26, , 5
2018/11/15, 55, 24, 25, 23, , 5
2018/11/16, 53, 22, 25, 24, 1, 4
2018/11/17, 53, 24, 34, 20, , 3
2018/11/18, 57, 20, 24, 12, , 3
2018/11/19, 49, , 17, 27, , 4
2018/11/20, 30, , 15, 19, , 3
2018/11/21, 44, , 13, 23, 1, 5
2018/11/22, 53, 35, 30, 26, , 5
2018/11/23, 60, 20, 29, 25, , 6
2018/11/24, 53, 12, 19, 14, , 3
2018/11/25, 35, 10, 21, 20, , 4
2018/11/26, 31, 18, 23, 25, 1, 4
2018/11/27, 46, 26, 27, 24, 1, 5
2018/11/28, 57, 24, 38, 22, 1, 4
2018/11/29, 59, 18, 37, 25, , 5
2018/11/30, 55, 25, 37, 35, , 7
2018/12/1, 62, 10, 23, 23, , 3
2018/12/2, 33, , 26, 21, , 
2018/12/3, 37, 31, 17, 23, , 5
2018/12/4, 43, 21, 39, 24, , 5
2018/12/5, 51, 33, 33, 39, 1, 7
2018/12/6, 72, 31, 43, 30, 1, 5
2018/12/7, 69, 20, 22, 25, 1, 5
2018/12/8, 47, 14, 15, 18, , 3
2018/12/9, 33, 14, 33, 13, 1, 2
2018/12/10, 29, 24, 45, 26, 1, 4
2018/12/11, 49, 28, 51, 34, 1, 5
2018/12/12, 60, 25, 57, 28, 1, 4
2018/12/13, 57, 28, 34, 31, , 6
2018/12/14, 59, 32, 54, 39, 1, 7
2018/12/15, 73, 29, 50, 29, 1, 5
2018/12/16, 64, 38, 82, 26, , 5
2018/12/17, 88, 35, 64, 30, , 6
2018/12/18, 82, 21, 54, 29, , 5
2018/12/19, 53, 26, 71, 31, , 5
2018/12/20, 63, 25, 58, 29, 1, 5
2018/12/21, 62, 28, 50, 33, , 7
2018/12/22, 59, 21, 42, 29, , 6
2018/12/23, 48, 16, 32, 20, , 5
2018/12/24, 42, 16, 25, 18, , 3
2018/12/27, 72, 19, 44, 21, 1, 3
2018/12/28, 50, 18, 30, 22, , 4
2018/12/29, 44, 23, 72, 27, , 5
2018/12/30, 65, 20, 40, 16, , 3
2018/12/31, 56, , , , , 
2018/7/2, 114, 49, , 45, 2, 13
2018/7/3, 98, 47, , 46, 2, 14
2018/7/4, 97, 28, , 30, 2, 7
2018/7/5, 62, 52, , 44, 1, 11
2018/7/6, 102, 63, , 52, 2, 15
2018/7/7, 129, 48, , 33, 1, 8
2018/7/8, 101, 57, , 37, 1, 14
2018/7/9, 110, 25, , 26, 1, 5
2018/7/10, 56, 13, , 23, , 6
2018/7/11, 36, 19, , 31, 1, 6
2018/7/12, 42, 29, , 33, 2, 5
2018/7/13, 57, 43, , 39, 2, 7
2018/7/14, 91, 51, , 52, 3, 14
2018/7/15, 119, 55, , 43, 2, 22
2018/7/16, 119, 57, , 57, 3, 20
2018/7/17, 115, 46, , 46, 4, 10
2018/7/18, 96, 51, , 42, , 9
2018/7/19, 108, 47, , 36, , 7
2018/7/20, 91, 50, , 41, , 8
2018/7/21, 87, 49, , 41, , 11
2018/7/22, 101, 15, , 18, , 3
2018/7/23, 42, 41, , 34, , 1
2018/7/24, 81, 46, , 39, , 
2018/7/25, 89, 30, , 28, , 8
2018/7/26, 68, 35, , 30, , 6
2018/7/27, 76, 42, , 36, , 7
2018/7/28, 80, 45, , 37, , 9
2018/7/29, 89, 51, , 31, , 7
2018/7/30, 98, 56, , 38, , 10
2018/7/31, 103, 17, , 25, , 6
2018/8/1, 44, 15, , 31, , 7
2018/8/2, 43, 20, , 27, , 6
2018/8/3, 51, 18, , 24, 1, 7
2018/8/4, 51, 18, , 27, 1, 8
2018/8/5, 51, 17, , 22, , 6
2018/8/6, 48, 23, , 30, 1, 7
2018/8/7, 60, 21, , 26, 1, 6
2018/8/8, 53, 29, , 30, 3, 8
2018/8/9, 63, 19, , 23, 1, 6
2018/8/10, 42, 21, , 26, 1, 6
2018/8/11, 36, 21, , 29, 3, 6
2018/8/12, 48, 14, , 23, , 4
2018/8/13, 33, 24, , 29, 1, 5
2018/8/14, 51, 31, , 32, 1, 6
2018/8/15, 63, 31, , 36, , 9
2018/8/16, 71, 22, , 36, 1, 7
2018/8/17, 51, 20, , 33, , 7
2018/8/18, 42, 19, 14, 25, 1, 5
2018/8/19, 52, 27, 32, 22, 1, 5
2018/8/20, 67, 30, 41, 35, 1, 7
2018/8/21, 71, 37, 30, 34, 1, 7
2018/8/22, 82, 38, 29, 43, 1, 7
2018/8/23, 80, 53, 47, 56, 1, 10
2018/8/24, 111, 49, 40, 38, 1, 9
2018/8/25, 89, 18, 22, 22, , 5
2018/8/26, 45, 11, 21, 24, , 4
2018/8/27, 26, 15, 20, 25, , 6
2018/8/28, 40, 26, 26, 27, 1, 5
2018/8/29, 60, 28, 31, 27, 1, 5
2018/8/30, 66, 57, 35, 34, , 10
2018/8/31, 90, 44, 41, 43, 1, 11
2018/9/1, 83, 48, 42, 37, 1, 10
2018/9/2, 99, 35, 39, 23, 1, 5
2018/9/3, 85, 25, 23, 25, , 6
2018/9/4, 55, 14, 18, 21, , 5
2018/9/5, 30, 24, 20, 31, , 6
2018/9/6, 45, 28, 23, 29, 1, 5
2018/9/7, 56, 28, 52, 23, 1, 4
2018/9/8, 62, 36, 44, 31, 1, 5
2018/9/9, 82, 35, 47, 26, 1, 4
2018/9/10, 83, 31, 36, 31, 1, 5
2018/9/11, 68, 30, 31, 32, 2, 5
2018/9/12, 63, 26, 25, 26, 1, 5
2018/9/13, 54, 33, 29, 25, 1, 5
2018/9/14, 65, 26, 14, 29, , 8
2018/9/15, 66, 24, 24, 26, , 7
2018/9/16, 59, 11, 22, 22, , 4
2018/9/17, 25, 17, 18, 27, , 6
2018/9/18, 46, 18, 25, 22, , 6
2018/9/19, 48, 23, 35, 29, 1, 6
2018/9/20, 52, 23, 18, 34, , 8
2018/9/21, 51, 27, 33, 34, , 9
2018/9/22, 67, 29, 53, 33, 2, 6
2018/9/23, 75, 22, 46, 25, , 5
2018/9/24, 59, 43, 52, 49, 2, 9
2018/9/25, 5, 37, 36, 35, 1, 5
2018/9/28, 75, 27, 21, 35, , 8
2018/9/29, 70, 20, 33, 22, , 4
2018/9/30, 56, 20, 35, 17, , 4
2018/10/1, 58, 26, 25, 32, , 8
2018/4/2, 41, , , 16, , 3
2018/4/3, 34, 21, , 19, , 4
2018/4/4, 48, 22, , 30, , 7
2018/4/5, 58, 24, , 20, , 6
2018/4/6, 62, 25, , 31, , 5
2018/4/7, 64, 21, , 24, 1, 5
2018/4/8, 55, 19, , 19, 1, 3
2018/4/9, 50, 21, , 24, 1, 5
2018/4/10, 53, 26, , 29, 1, 5
2018/4/11, 60, 28, , 29, 1, 5
2018/4/12, 64, 33, , 33, 2, 5
2018/4/13, 70, 39, , 45, 1, 9
2018/4/14, 81, 23, , 29, 1, 5
2018/4/15, 55, 12, , 22, , 4
2018/4/16, 36, 15, , 21, , 5
2018/4/17, 37, 17, , 19, , 4
2018/4/18, 37, 20, , 24, 2, 5
2018/4/19, 44, 30, , 37, 1, 7
2018/4/20, 65, 35, , 40, 1, 12
2018/4/21, 81, 35, , 33, 2, 8
2018/4/22, 78, 24, , 22, 2, 4
2018/4/23, 62, 35, , 36, 1, 6
2018/4/24, 79, 35, , 33, 1, 6
2018/4/25, 79, 34, , 32, 1, 6
2018/4/26, 76, 36, , 31, 1, 6
2018/4/27, 79, 33, , 31, 2, 6
2018/4/28, 74, 35, , 34, 1, 6
2018/4/29, 83, 28, , 21, 1, 4
2018/4/30, 74, 32, , 33, 1, 7
2018/5/1, 69, 39, , 33, 1, 9
2018/5/2, 91, 32, , 27, 1, 6
2018/5/3, 69, 30, , 28, , 6
2018/5/4, 65, 41, , 37, 1, 7
2018/5/5, 82, , , , , 
2018/5/8, 57, 17, , 24, 1, 5
2018/5/9, 44, 20, , 24, 1, 5
2018/5/10, 41, 29, , 29, 1, 6
2018/5/11, 59, 41, , 32, 1, 7
2018/5/12, 79, 34, , 28, 1, 6
2018/5/13, 59, 18, , 23, 1, 4
2018/5/14, 47, 26, , 23, 1, 4
2018/5/15, 53, 30, , 23, , 6
2018/5/16, 62, 37, , 31, 1, 9
2018/5/17, 74, 29, , 25, 1, 5
2018/5/18, 57, 27, , 24, , 5
2018/5/19, 57, 17, , 16, , 4
2018/5/20, 38, 9, , 13, , 3
2018/5/21, 24, 26, , 32, 2, 7
2018/5/22, 57, 52, , 48, 1, 11
2018/5/23, 108, 43, , 43, 2, 10
2018/5/24, 96, 28, , 29, 1, 6
2018/5/25, 65, 28, , 23, 1, 5
2018/5/26, 63, 25, , 18, , 3
2018/5/27, 69, , , 16, 1, 2
2018/5/28, 68, , , 18, 2, 3
2018/5/29, 59, 24, , 20, 1, 3
2018/5/30, 60, 26, , 25, 1, 5
2018/5/31, 59, 38, , 29, 2, 9
2018/6/1, 86, 43, , 35, 1, 10
2018/6/2, 93, 49, , 39, 2, 10
2018/6/3, 97, 18, , 24, , 5
2018/6/4, 45, 20, , 26, , 6
2018/6/5, 42, 30, , 21, , 5
2018/6/7, 74, 33, , 26, 1, 8
2018/6/8, 73, 24, , 24, 1, 7
2018/6/9, 58, 26, , 20, 1, 5
2018/6/10, 67, 27, , 19, , 6
2018/6/11, 67, 33, , 29, , 8
2018/6/12, 71, 33, , 30, , 7
2018/6/13, 64, 29, , 25, , 7
2018/6/14, 71, , , 29, , 6
2018/6/19, 104, 23, , 23, 1, 4
2018/6/20, 60, 31, , 32, 1, 7
2018/6/21, 72, 49, , 34, 1, 12
2018/6/22, 119, 49, , 43, 2, 15
2018/6/23, 96, 46, , 36, 1, 11
2018/6/24, 96, 42, , 32, 1, 8
2018/6/25, 99, 42, , 37, 1, 10
2018/6/26, 89, 49, , 53, 2, 16
2018/6/27, 103, 52, , 33, 2, 10
2018/6/28, 103, 48, , 34, 1, 7
2018/6/29, 97, 39, , 40, 1, 9
2018/6/30, 81, 48, , 41, 2, 11
2018/7/1, 98, 49, , 35, 1, 7
2018/1/2, 45, 12, , , , 1
2018/1/3, 31, 11, , , , 4
2018/1/4, 28, 19, , 24, , 2
2018/1/5, 43, 25, , 24, , 4
2018/1/6, 55, 19, , 19, , 4
2018/1/7, 51, 11, , 14, 1, 3
2018/1/8, 34, 13, , 25, , 6
2018/1/9, 41, 20, , 26, , 5
2018/1/10, 59, 26, , 25, , 5
2018/1/11, 61, 24, , 22, , 5
2018/1/12, 60, 16, , 22, , 5
2018/1/13, 44, 13, , 18, , 4
2018/1/14, 35, 11, , 14, , 4
2018/1/15, 28, , , 18, , 4
2018/1/18, 68, 31, , 28, , 7
2018/1/19, 71, 20, , 27, , 6
2018/1/20, 47, 22, , 25, , 5
2018/1/21, 60, 21, , 21, , 5
2018/1/22, 60, 22, , 26, , 5
2018/1/23, 56, 22, , 31, , 6
2018/1/24, 57, 22, , 35, , 7
2018/1/25, 50, 23, , 29, , 5
2018/1/26, 60, , , , , 
2018/1/29, 44, 23, , 24, , 
2018/1/30, 63, 17, , 24, , 
2018/1/31, 41, 18, , 23, , 
2018/2/1, 42, 17, , 22, , 
2018/2/2, 42, 20, , 25, , 
2018/2/3, 46, 13, , 17, , 
2018/2/4, 36, 17, , 19, , 
2018/2/5, 42, 17, , 21, , 6
2018/2/6, 42, 17, , 23, , 6
2018/2/7, 46, 18, , 21, , 6
2018/2/8, 45, 36, , 37, 1, 7
2018/2/9, 75, 31, , 32, 1, 5
2018/2/10, 64, 23, , 20, , 4
2018/2/11, 52, 16, , 18, , 4
2018/2/12, 46, 17, , 18, , 4
2018/2/13, 45, 7, , 17, , 3
2018/2/14, 23, 13, , 23, , 5
2018/2/15, 31, 16, , 23, , 6
2018/2/16, 40, 17, , 23, , 6
2018/2/17, 42, 15, , 21, , 5
2018/2/18, 42, 12, , 13, , 3
2018/2/19, 36, 17, , 22, , 4
2018/2/20, 39, 17, , 19, , 4
2018/2/21, 38, 16, , 21, 1, 5
2018/2/22, 37, 25, , 28, , 6
2018/2/23, 58, 20, , 29, , 6
2018/2/24, 51, 21, , 26, , 4
2018/2/25, 48, 17, , 21, 1, 3
2018/2/26, 48, 20, , 28, 1, 6
2018/2/27, 52, 21, , 25, , 7
2018/2/28, 48, 30, , 30, , 6
2018/3/1, 74, 30, , 31, , 6
2018/3/2, 74, 29, , 31, , 6
2018/3/3, 66, 18, , 25, , 7
2018/3/4, 48, 21, , 24, , 5
2018/3/5, 58, 22, , 24, 2, 5
2018/3/6, 61, 31, , 34, , 7
2018/3/7, 76, 23, , 27, , 6
2018/3/8, 63, 16, , 27, , 6
2018/3/9, 45, 24, , 29, , 6
2018/3/10, 53, 21, , 24, , 4
2018/3/11, 56, 23, , 24, , 4
2018/3/12, 62, 31, , 33, , 9
2018/3/13, 72, 23, , 30, , 7
2018/3/14, 62, 27, , 28, , 6
2018/3/15, 62, , , 18, , 2
2018/3/17, 62, 27, , 26, , 5
2018/3/18, 65, 24, , 21, , 4
2018/3/19, 61, 34, , 35, , 9
2018/3/20, 77, 29, , 38, , 8
2018/3/21, 71, 16, , 28, , 7
2018/3/22, 44, 17, , 26, , 6
2018/3/23, 49, 25, , 31, , 5
2018/3/24, 60, 23, , 19, , 4
2018/3/25, 56, 19, , 21, , 4
2018/3/26, 46, 22, , 24, , 6
2018/3/27, 49, 22, , 28, , 5
2018/3/28, 59, 23, , 35, , 7
2018/3/29, 58, 32, , 31, , 7
2018/3/30, 74, 25, , 18, , 4
2018/3/31, 58, , , 24, , 6
2018/4/1, 53, , , 16, , 4
2017/10/2, 46, 19, , , , 7
2017/10/3, 50, 19, , 30, 3, 6
2017/10/4, 47, 22, , 23, 1, 4
2017/10/5, 49, 31, , 27, 1, 6
2017/10/6, 62, 32, , 32, 1, 6
2017/10/7, 67, 17, , , , 
2017/10/8, 50, 22, , , , 
2017/10/9, 55, 36, , 39, 1, 13
2017/10/10, 81, 39, , 47, 1, 8
2017/10/11, 86, 38, , 37, 1, 7
2017/10/12, 80, 30, , 23, , 4
2017/10/13, 76, 33, , 30, 1, 6
2017/10/14, 80, 22, , , , 
2017/10/15, 56, 11, , 15, , 2
2017/10/16, 29, 20, , 23, 1, 5
2017/10/17, 45, 30, , 20, 1, 3
2017/10/18, 63, 32, , 20, 1, 3
2017/10/19, 64, 41, , , , 
2017/10/20, 72, 28, , , , 
2017/10/21, 55, 32, , , , 
2017/10/22, 73, 27, , , , 
2017/10/23, 71, 17, , 29, 1, 5
2017/10/24, 47, 25, , , , 
2017/10/25, 53, 32, , 17, 1, 2
2017/10/26, 69, 17, , 27, , 4
2017/10/27, 44, 28, , , , 
2017/10/28, 66, 15, , , , 
2017/10/29, 36, 26, , , , 
2017/10/30, 71, 26, , 24, 1, 4
2017/10/31, 67, 22, , 28, 1, 7
2017/11/1, 53, 27, , 30, 2, 5
2017/11/2, 48, 22, , , , 
2017/11/3, 37, , , , , 
2017/11/5, 45, , , 18, , 4
2017/11/6, 25, , , 28, 1, 4
2017/11/7, 51, 27, , 23, 1, 4
2017/11/8, 44, 23, , 25, 1, 4
2017/11/9, 50, 34, , 32, 1, 7
2017/11/10, 77, 32, , 28, 1, 7
2017/11/11, 71, 16, , 27, , 5
2017/11/12, 41, 22, , 27, 1, 7
2017/11/13, 48, 29, , 33, 1, 6
2017/11/14, 58, 30, , 32, 1, 5
2017/11/15, 57, 31, , 27, 1, 5
2017/11/16, 62, 31, , 30, 1, 6
2017/11/17, 66, 24, , 31, , 6
2017/11/18, 57, 16, , 24, , 4
2017/11/19, 40, 10, , 19, , 4
2017/11/20, 30, 11, , 21, , 4
2017/11/21, 33, 22, , 29, , 6
2017/11/22, 48, 20, , 38, , 8
2017/11/23, 59, 19, , 25, , 5
2017/11/24, 46, 28, , 33, , 6
2017/11/25, 62, 38, , 35, 1, 7
2017/11/26, 80, 18, , 16, , 4
2017/11/27, 43, 14, , 25, , 6
2017/11/28, 38, 16, , 29, , 6
2017/11/29, 46, 24, , 29, 1, 5
2017/11/30, 59, 25, , 25, , 5
2017/12/1, 55, 25, , 30, 1, 7
2017/12/2, 61, 14, , 24, , 5
2017/12/3, 42, 16, , 21, , 4
2017/12/4, 43, 25, , 27, , 5
2017/12/5, 63, 28, , 32, 1, 6
2017/12/6, 69, 24, , 23, , 5
2017/12/7, 53, 29, , 27, , 6
2017/12/8, 65, 25, , 29, , 7
2017/12/9, 65, 20, , 26, , 6
2017/12/10, 50, 29, , 25, , 5
2017/12/11, 73, 30, , 31, , 7
2017/12/12, 69, 20, , 24, , 6
2017/12/13, 45, 23, , 25, , 5
2017/12/14, 51, 35, , 33, , 6
2017/12/15, 74, 36, , 37, 1, 8
2017/12/16, 78, 42, , 46, 1, 10
2017/12/17, 92, 20, , 23, 1, 5
2017/12/18, 47, 17, , 27, , 5
2017/12/19, 46, 29, , 32, , 6
2017/12/20, 73, 24, , 27, , 5
2017/12/21, 61, 20, , 33, , 8
2017/12/22, 56, 16, , 23, , 6
2017/12/23, 46, 13, , 17, , 4
2017/12/24, 32, 11, , 12, , 3
2017/12/25, 28, 17, , 14, , 5
2017/12/26, 41, 31, , 11, , 4
2017/12/27, 38, 15, , , , 4
2017/12/28, 44, 21, , , , 2
2017/12/29, 56, 14, , , , 2
2017/12/30, 35, 9, , , , 1
2017/12/31, 27, 9, , , , 1
2018/1/1, 27, 17, , , , 1
2017/7/2, 67, 17, , 25, 1, 4
2017/7/3, 36, 14, , 22, 1, 5
2017/7/4, 26, 12, , 17, 1, 3
2017/7/5, 22, 25, , 27, 1, 6
2017/7/6, 51, 28, , 27, 1, 6
2017/7/7, 61, 25, , 26, 2, 6
2017/7/8, 61, 23, , 23, 2, 5
2017/7/9, 60, 23, , 20, 2, 4
2017/7/10, 60, 22, , 30, 3, 23
2017/7/11, 60, 38, , 58, 4, 110
2017/7/12, 73, 45, , 40, 3, 11
2017/7/13, 110, 39, , 31, 2, 6
2017/7/14, 89, 41, , 29, 1, 7
2017/7/15, 89, 28, , 21, 1, 5
2017/7/16, 56, 19, , 16, , 3
2017/7/17, 43, 33, , 33, 1, 8
2017/7/18, 66, 13, , 26, 1, 5
2017/7/19, 32, 18, , 29, 1, 7
2017/7/20, 48, 29, , 27, 1, 6
2017/7/21, 66, 45, , 38, 1, 12
2017/7/22, 92, 45, , 41, 2, 12
2017/7/23, 97, 30, , 15, 1, 3
2017/7/24, 72, 37, , 30, 1, 6
2017/7/25, 74, 44, , 43, 2, 10
2017/7/26, 89, 44, , 42, 3, 9
2017/7/27, 82, 35, , 33, 2, 6
2017/7/28, 71, 36, , 31, 1, 6
2017/7/29, 74, 32, , 27, 2, 5
2017/7/30, 68, 24, , 22, 2, 5
2017/7/31, 60, 34, , 36, 2, 8
2017/8/1, 71, 36, , 34, 1, 7
2017/8/2, 71, 48, , 35, 2, 8
2017/8/3, 80, 38, , 25, 1, 6
2017/8/4, 60, 16, , 29, 1, 7
2017/8/5, 38, 16, , 29, 1, 5
2017/8/6, 41, 14, , 19, 1, 3
2017/8/7, 34, 36, , 34, 2, 8
2017/8/8, 70, 48, , 44, 2, 12
2017/8/9, 89, 60, , 79, 3, 15
2017/8/10, 110, 25, , 34, 1, 7
2017/8/11, 57, 28, , 28, 3, 5
2017/8/12, 55, 31, , 18, 1, 4
2017/8/13, 66, 40, , 21, 1, 5
2017/8/14, 82, 43, , 34, 1, 7
2017/8/15, 77, 25, , 32, 1, 6
2017/8/16, 54, 28, , 32, 1, 8
2017/8/17, 68, 20, , 34, 1, 8
2017/8/18, 55, 30, , 32, 1, 9
2017/8/19, 71, 21, , 20, , 8
2017/8/20, 60, 19, , 22, 1, 6
2017/8/21, 46, , , 31, , 6
2017/8/22, 32, , , 23, 1, 5
2017/8/23, 39, , , 25, 1, 7
2017/8/24, 68, , , 28, 2, 6
2017/8/25, 69, , , 29, 1, 6
