date, pm25, pm10, o3, no2, so2, co
2019/8/1, 58, 23, 17, 21, 9, 
2019/8/2, 65, 28, 22, 15, 9, 
2019/8/3, 63, 9, 20, 8, 1, 
2019/8/4, 24, 14, 14, 11, 8, 
2019/8/5, 39, 11, 15, , 4, 
2019/8/6, 30, 20, 16, 15, 6, 
2019/8/7, 58, 28, 15, 23, 8, 
2019/8/8, 65, 32, 23, 23, 5, 
2019/8/9, 69, 29, 16, 19, 6, 
2019/8/10, 63, 30, 25, 27, 7, 
2019/8/11, 85, 24, 21, 6, 2, 
2019/8/12, 52, 25, 14, 18, 6, 
2019/8/13, 63, 22, 18, 10, 3, 
2019/8/14, 56, 11, 16, 14, 2, 
2019/8/15, 37, 15, 16, 18, 7, 
2019/8/16, 42, 22, 18, 15, 7, 
2019/8/17, 53, 31, 17, 23, 8, 
2019/8/18, 69, 33, 35, 17, 6, 
2019/8/19, 74, 9, 21, 6, , 
2019/8/20, 36, 5, 17, 7, , 
2019/8/21, 23, 5, 15, 8, , 
2019/8/22, 23, 8, 17, 10, 3, 
2019/8/23, 33, 10, 17, 12, 3, 
2019/8/24, 44, 11, 19, 7, 2, 
2019/8/25, 34, 10, 19, 12, 9, 
2019/8/26, 40, 17, 18, 14, 7, 
2019/8/27, 43, 22, 21, 13, 4, 
2019/8/28, 50, 22, 18, 15, 10, 
2019/8/29, 53, 26, 25, 15, 8, 
2019/8/30, 61, 31, 17, 20, 7, 
2019/8/31, 69, 28, 31, 14, 6, 
2019/9/1, 70, 15, 20, 13, 3, 
2019/9/2, 47, 6, 17, 8, 1, 
2019/9/3, 25, 6, 16, 5, , 
2019/9/4, 23, 6, 17, 5, , 
2019/9/5, 25, 7, 18, 8, , 
2019/9/6, 32, 13, 12, 17, 12, 
2019/9/7, 48, 18, 18, 12, 5, 
2019/9/8, 46, 22, 19, 10, 2, 
2019/9/9, 60, 37, 15, 22, 4, 
2019/9/10, 78, 38, 18, 28, 9, 
2019/9/11, 85, 23, 22, 8, 1, 
2019/9/12, 60, 20, 24, 11, 3, 
2019/9/13, 58, 8, 21, 4, , 
2019/9/14, 34, , , , , 
2019/9/17, 92, 12, 21, 5, 1, 
2019/9/18, 43, 18, 22, 9, 2, 
2019/9/19, 55, 20, 21, 2, , 
2019/9/20, 56, 28, , , , 
2019/9/21, 70, 7, , , , 
2019/9/22, 27, 5, , , , 
2019/9/23, 27, 13, 14, 11, 4, 
2019/9/24, 40, 19, 18, 16, 9, 
2019/9/25, 49, 20, 19, 14, 5, 
2019/9/26, 50, 11, 17, 9, 2, 
2019/9/27, 32, 17, 17, 8, 1, 
2019/9/28, 49, 16, 16, 11, 1, 
2019/9/29, 38, 19, 15, 11, 7, 
2019/9/30, 48, 20, 17, 13, 7, 
2019/10/1, 58, 25, 18, 16, 4, 
2019/4/2, 40, 14, 14, 11, 8, 
2019/4/3, 36, 21, 18, 13, 12, 
2019/4/4, 54, 32, 21, 16, 11, 
2019/4/5, 68, 37, 22, 25, 12, 
2019/4/6, 80, 21, 16, 10, 3, 
2019/4/7, 47, 15, 14, 9, 2, 
2019/4/8, 42, 7, 11, 3, , 
2019/4/9, 18, 7, 13, , , 
2019/4/10, 16, 12, 10, 13, 2, 
2019/4/11, 29, 12, 14, 11, 4, 
2019/4/12, 39, 22, 18, 15, 9, 
2019/4/13, 57, 20, 16, 11, 4, 
2019/4/14, 66, 22, 5, 12, 6, 
2019/4/15, 61, 24, 19, 14, 12, 
2019/4/16, 62, 25, 12, , 2, 
2019/4/17, 83, 16, 16, 9, 2, 
2019/4/18, 45, 14, 15, 12, 5, 
2019/4/19, 56, 16, 16, 11, 8, 
2019/4/20, 55, 24, 37, 23, 9, 
2019/4/21, 69, 27, 30, 15, 6, 
2019/4/22, 75, 18, 20, 15, 6, 
2019/4/23, 54, 17, 12, 12, 3, 
2019/4/24, 42, 13, 15, 8, , 
2019/4/25, 41, 22, 17, 12, 4, 
2019/4/26, 59, 21, 15, 12, 7, 
2019/4/27, 65, 27, 20, 13, 9, 
2019/4/28, 73, 30, 25, 9, 4, 
2019/4/29, 69, 18, 13, 9, 2, 
2019/4/30, 36, 13, 12, 11, 3, 
2019/5/1, 41, 17, 20, 11, 4, 
2019/5/2, 53, 23, 17, 15, 8, 
2019/5/3, 66, 28, 18, 18, 6, 
2019/5/4, 78, 29, 20, 14, 4, 
2019/5/5, 81, 29, 23, 12, 8, 
2019/5/6, 78, 30, 11, 18, 12, 
2019/5/7, 80, 17, 12, 9, 3, 
2019/5/8, 53, 10, 6, 15, 4, 
2019/5/9, 27, 17, 10, 14, 4, 
2019/5/10, 44, 26, 11, 17, 11, 
2019/5/11, 57, 34, 15, 19, 7, 
2019/5/12, 73, 22, 20, 9, 4, 
2019/5/13, 60, 11, 11, 10, 2, 
2019/5/14, 45, 15, 12, 9, 6, 
2019/5/15, 45, 13, 13, 7, 2, 
2019/5/16, 45, 7, 10, 10, , 
2019/5/17, 23, 9, 9, 11, 1, 
2019/5/18, 30, 9, 10, 12, 2, 
2019/5/19, 31, 17, 14, 9, 4, 
2019/5/20, 55, 20, 15, 15, 5, 
2019/5/21, 57, 32, 20, 22, 7, 
2019/5/22, 72, 32, 29, 28, 10, 
2019/5/23, 83, 29, 20, 22, 8, 
2019/5/24, 69, 17, 12, 16, 2, 
2019/5/25, 43, 8, 16, 4, , 
2019/5/26, 22, 13, 16, 10, 5, 
2019/5/27, 34, 23, 12, 17, 6, 
2019/5/28, 55, 31, 21, 20, 7, 
2019/5/29, 71, 11, 13, 13, 3, 
2019/5/30, 30, 18, 9, 15, 7, 
2019/5/31, 55, , 17, , , 
2019/6/6, 52, 26, 8, , , 
2019/6/7, 60, 39, 9, , 2, 
2019/6/8, 68, 37, 11, , 7, 
2019/6/9, 88, 26, 22, , 8, 
2019/6/10, 68, 26, 21, , 7, 
2019/6/11, 66, 26, 20, , 9, 
2019/6/12, 69, 30, 17, , 5, 
2019/6/13, 79, 33, 10, 23, 7, 
2019/6/14, 80, 33, 14, 22, 6, 
2019/6/15, 84, 36, 21, 21, 5, 
2019/6/16, 87, 26, 21, 12, 3, 
2019/6/17, 78, 22, 19, 16, 3, 
2019/6/18, 67, 27, 14, 17, 7, 
2019/6/19, 70, 40, 7, 26, 15, 
2019/6/20, 101, 34, 16, 12, 5, 
2019/6/21, 68, 18, 13, 16, 6, 
2019/6/22, 41, 26, 16, 13, 9, 
2019/6/23, 62, 32, 14, 20, 10, 
2019/6/24, 80, 30, 24, 25, 5, 
2019/6/25, 72, 41, 12, 28, 8, 
2019/6/26, 84, 39, 18, 18, 8, 
2019/6/27, 70, 14, 16, 10, 2, 
2019/6/28, 31, 22, 15, 16, 8, 
2019/6/29, 56, 38, 14, 20, 9, 
2019/6/30, 88, 40, 24, 18, 7, 
2019/7/1, 87, 29, 17, 15, 3, 
2019/1/2, 46, 20, 18, 9, 4, 
2019/1/3, 50, 24, 38, 17, 6, 
2019/1/4, 52, 18, 18, 7, 2, 
2019/1/5, 31, 16, 15, 8, 1, 
2019/1/6, 25, 18, 19, 9, 6, 
2019/1/7, 43, 16, 22, 13, 5, 
2019/1/8, 49, 27, 54, 16, 5, 
2019/1/9, 63, 20, 20, 9, 2, 
2019/1/10, 46, 23, 23, 10, 4, 
2019/1/11, 58, 16, 27, 10, 3, 
2019/1/12, 41, 17, 5, 13, 4, 
2019/1/13, 49, , , , , 
2019/1/15, 60, 19, 26, 8, 4, 
2019/1/16, 53, 17, 31, 11, 3, 
2019/1/17, 43, 20, 37, 11, 3, 
2019/1/18, 42, 16, 21, 10, 4, 
2019/1/19, 40, 27, 41, 13, 7, 
2019/1/20, 60, 14, 20, 6, 2, 
2019/1/21, 32, 18, 26, 11, 5, 
2019/1/22, 44, 24, 13, 16, 10, 
2019/1/23, 60, 15, 14, 9, 8, 
2019/1/24, 53, 23, 16, 12, 14, 
2019/1/25, 56, 19, 13, 14, 11, 
2019/1/26, 46, 15, 25, 10, 7, 
2019/1/27, 41, 24, 21, 16, 16, 
2019/1/28, 53, 24, 22, 12, 17, 
2019/1/29, 64, 22, 22, 12, 10, 
2019/1/30, 65, 45, 28, 13, 13, 
2019/1/31, 73, 27, 35, 17, 13, 
2019/2/1, 65, 23, 26, 15, 17, 
2019/2/2, 57, 25, 26, 11, 9, 
2019/2/3, 66, 20, 21, 6, 5, 
2019/2/4, 39, 11, 13, 4, 2, 
2019/2/5, 24, 19, 6, 10, 14, 
2019/2/6, 46, 11, 5, 13, 5, 
2019/2/7, 31, 14, 16, 11, 6, 
2019/2/8, 41, 16, 19, 11, 8, 
2019/2/9, 40, 19, 21, 12, 8, 
2019/2/10, 48, 21, 23, 14, 19, 
2019/2/11, 60, 29, 29, 17, 11, 
2019/2/12, 70, 20, 21, 10, 7, 
2019/2/13, 38, 15, 16, 7, 4, 
2019/2/14, 36, 16, 12, 11, 9, 
2019/2/15, 45, 22, 5, 15, 12, 
2019/2/16, 52, 13, 14, 13, 5, 
2019/2/17, 37, 10, 14, 9, 2, 
2019/2/18, 28, 19, 11, 14, 5, 
2019/2/19, 51, 19, 28, 11, 4, 5
2019/2/20, 50, 19, 19, 13, 4, 4
2019/2/21, 46, 18, 19, 14, 6, 5
2019/2/22, 48, 21, 20, 16, 8, 5
2019/2/23, 62, 24, 36, 15, 7, 4
2019/2/24, 58, 18, 50, 14, 4, 4
2019/2/25, 51, 26, 35, 11, 6, 4
2019/2/26, 51, 11, 11, , 3, 
2019/2/27, 33, 10, 13, 8, 2, 
2019/2/28, 26, , , , , 
2019/3/4, 55, 21, 18, 14, 10, 
2019/3/5, 61, 25, 30, 12, 9, 
2019/3/6, 61, 23, 21, 17, 16, 
2019/3/7, 64, 22, 20, 14, 10, 
2019/3/8, 60, 24, 37, 16, 8, 
2019/3/9, 56, 22, 17, 15, 8, 
2019/3/10, 55, 14, 15, 1, 1, 
2019/3/11, 23, 12, 11, 3, 1, 
2019/3/12, 23, 13, 15, 11, 7, 
2019/3/13, 41, 18, 21, 12, 4, 
2019/3/14, 43, 21, 19, 15, 5, 
2019/3/15, 42, 20, 17, 9, 4, 
2019/3/16, 46, 17, 16, 10, 7, 
2019/3/17, 44, 14, 13, 9, 4, 
2019/3/18, 37, 21, 19, 13, 11, 
2019/3/19, 59, 20, 18, 9, 5, 
2019/3/20, 45, 15, 15, 8, 8, 
2019/3/21, 42, 11, 13, 13, 3, 
2019/3/22, 28, 12, 9, 12, 4, 
2019/3/23, 27, 20, 15, 11, 8, 
2019/3/24, 44, 19, 15, 11, 8, 
2019/3/25, 49, 23, 21, 15, 9, 
2019/3/26, 60, 18, 18, 11, 8, 
2019/3/27, 52, 16, 14, 10, 9, 
2019/3/28, 43, 11, 10, 12, 3, 
2019/3/29, 28, 13, 13, 9, 3, 
2019/3/30, 29, 15, 13, 10, 4, 
2019/3/31, 33, 16, 15, 8, 4, 
2019/4/1, 32, 13, 20, 10, 6, 
2018/10/2, 64, 25, 22, 12, 3, 
2018/10/3, 63, 24, 22, 11, 2, 
2018/10/4, 57, 7, 18, 3, , 
2018/10/5, 25, 10, 13, 16, 3, 
2018/10/6, 29, 13, 16, 10, 4, 
2018/10/7, 32, 18, 2, 22, 6, 
2018/10/8, 57, 21, 7, 18, 4, 
2018/10/9, 59, 26, 22, 23, 6, 
2018/10/10, 65, 30, 21, 12, 2, 
2018/10/11, 52, 10, 15, 6, , 
2018/10/12, 21, 22, 14, 6, 1, 
2018/10/13, 38, 21, 11, 12, 3, 
2018/10/14, 51, 10, 13, 6, 1, 
2018/10/15, 23, 11, 11, 15, 2, 
2018/10/16, 34, , , , , 
2018/10/18, 52, 18, 19, 9, 1, 
2018/10/19, 43, 11, 17, 2, , 
2018/10/20, 36, 16, 18, 4, 1, 
2018/10/21, 33, 15, 16, 8, 7, 
2018/10/22, 32, 16, 17, 14, 10, 
2018/10/23, 40, 25, 16, 11, 5, 
2018/10/24, 54, 10, 13, 15, 1, 
2018/10/25, 32, 14, 8, 19, 3, 
2018/10/26, 36, 14, 14, 13, 2, 
2018/10/27, 37, 16, 15, 11, 4, 
2018/10/28, 45, 13, 18, 3, 1, 
2018/10/29, 29, 12, 12, 14, 8, 
2018/10/30, 33, 21, 17, 13, 10, 
2018/10/31, 52, 30, 19, 17, 10, 
2018/11/1, 64, 16, 17, 15, 5, 
2018/11/2, 42, 13, 15, 22, 3, 
2018/11/3, 33, 18, 17, 10, 4, 
2018/11/4, 40, 11, 13, 5, 2, 
2018/11/5, 28, 11, 15, 7, 2, 
2018/11/6, 24, 11, 14, 10, 3, 
2018/11/7, 25, 14, 9, 15, 4, 
2018/11/8, 38, 9, 13, 2, 1, 
2018/11/9, 21, 9, 15, 5, 2, 
2018/11/10, 25, 13, 11, 9, 3, 
2018/11/11, 34, 11, 14, 5, 1, 
2018/11/12, 30, 15, 16, 9, 2, 
2018/11/13, 48, 18, 15, 12, 2, 
2018/11/14, 46, 25, 19, 16, 5, 
2018/11/15, 58, 20, 15, 7, 2, 
2018/11/16, 44, 12, 13, 5, 3, 
2018/11/17, 32, 14, 15, 6, 2, 
2018/11/18, 30, 24, 21, 10, 7, 
2018/11/19, 53, 8, 15, 6, 1, 
2018/11/20, 24, 16, 12, 10, 5, 
2018/11/21, 37, 11, 13, 8, 2, 
2018/11/22, 26, 18, 21, 12, 5, 
2018/11/23, 54, 20, 15, 15, 3, 
2018/11/24, 49, 17, 9, 13, 4, 
2018/11/25, 37, 15, 16, 5, 1, 
2018/11/26, 28, 10, 11, 6, 1, 
2018/11/27, 28, 15, 10, 8, 5, 
2018/11/28, 35, 15, 6, 14, 6, 
2018/11/29, 33, 20, 14, 14, 7, 
2018/11/30, 53, 29, 30, 20, 11, 
2018/12/1, 73, 14, 20, 13, 2, 
2018/12/2, 38, 14, 14, , 1, 
2018/12/3, 37, 22, 9, 8, 2, 
2018/12/4, 33, 20, 17, 11, 8, 
2018/12/5, 59, 24, 15, 12, 4, 
2018/12/6, 59, 24, 11, 14, 17, 
2018/12/7, 55, 19, 11, 10, 7, 
2018/12/8, 43, 8, 9, 7, 4, 
2018/12/9, 30, 17, 13, 8, 6, 
2018/12/10, 41, 29, 15, 16, 13, 
2018/12/11, 60, 28, 20, 17, 7, 
2018/12/12, 62, 27, 27, 20, 9, 
2018/12/13, 63, 30, 24, , 5, 
2018/12/14, 62, 34, 33, , 7, 
2018/12/15, 78, 35, 37, 18, 9, 
2018/12/16, 76, 24, 22, 4, 1, 
2018/12/17, 63, 28, 18, 8, 7, 
2018/12/18, 71, 32, 33, 8, 2, 
2018/12/19, 55, 16, 16, 7, 3, 
2018/12/20, 42, 21, 17, 7, 1, 
2018/12/21, 44, 19, 29, 16, 5, 
2018/12/22, 46, 23, 29, 12, 4, 
2018/12/23, 48, 15, 19, 8, 4, 
2018/12/24, 36, 17, 12, 11, 10, 
2018/12/25, 46, 10, 8, 4, 4, 
2018/12/26, 28, 17, 11, 8, 7, 
2018/12/27, 38, 18, 14, 8, 10, 
2018/12/28, 44, 19, 19, 14, 11, 
2018/12/29, 49, 17, 27, 11, 8, 
2018/12/30, 52, 16, 21, 11, 8, 
2018/12/31, 45, , , , , 
2018/7/2, 53, 44, 14, 7, 11, 
2018/7/3, 91, 42, 14, , 6, 
2018/7/4, 78, 9, 15, , 1, 
2018/7/5, 21, 32, 12, , 7, 
2018/7/6, 71, 27, 18, , 4, 
2018/7/7, 67, 30, 18, , 7, 
2018/7/8, 74, 46, 30, , 8, 
2018/7/9, 99, 18, 17, , 2, 
2018/7/10, 38, 9, 18, , 1, 
2018/7/11, 21, 16, 19, , 1, 
2018/7/12, 29, 16, 20, , 5, 
2018/7/13, 37, 28, 14, , 9, 
2018/7/14, 64, 36, 14, , 8, 
2018/7/15, 69, 43, 15, , 14, 
2018/7/16, 92, 51, 22, , 12, 
2018/7/17, 108, 29, 26, , 4, 
2018/7/18, 72, 40, 20, 22, 8, 
2018/7/19, 95, 32, 17, 21, 9, 
2018/7/20, 85, 42, 16, 29, 8, 
2018/7/21, 87, 42, 15, 18, 8, 
2018/7/22, 78, 15, 10, 16, 4, 
2018/7/23, 33, 23, 12, 12, 3, 
2018/7/24, 53, 17, 15, 8, 1, 
2018/7/25, 46, 14, 14, 7, 1, 
2018/7/26, 30, 14, 17, 12, 4, 
2018/7/27, 46, 34, 13, 21, 11, 
2018/7/28, 85, 43, 10, 26, 14, 
2018/7/29, 104, 39, 27, 21, 8, 
2018/7/30, 89, 14, 20, 7, 1, 
2018/7/31, 41, 12, 17, 10, 2, 
2018/8/1, 39, 9, 17, 15, 1, 
2018/8/2, 26, 10, 10, 19, 5, 
2018/8/3, 30, 18, 4, 18, 4, 
2018/8/4, 51, 11, 11, 10, 2, 
2018/8/5, 37, 22, 14, 14, 4, 
2018/8/6, 58, 17, 11, 20, 7, 
2018/8/7, 50, 19, 8, 23, 8, 
2018/8/8, 54, 22, 10, 18, 4, 
2018/8/9, 60, 20, 15, 21, 4, 
2018/8/10, 56, 15, 17, 12, 3, 
2018/8/11, 35, 21, 20, 15, 5, 
2018/8/12, 47, 27, 19, 12, 4, 
2018/8/13, 50, 19, 17, 15, 9, 
2018/8/14, 45, 18, 15, 16, 7, 
2018/8/15, 46, 15, 16, 9, 1, 
2018/8/16, 39, 16, 16, 8, 1, 
2018/8/17, 33, 11, 17, 10, 1, 
2018/8/18, 24, 9, 16, 15, 5, 
2018/8/19, 28, 24, 15, 15, 6, 
2018/8/20, 59, 23, 22, 14, 4, 
2018/8/21, 60, 20, 22, 7, 1, 
2018/8/22, 39, 10, 12, 10, 1, 
2018/8/23, 27, 23, 13, 17, 7, 
2018/8/24, 65, 33, 22, 24, 7, 
2018/8/25, 90, 16, 21, 14, 3, 
2018/8/26, 45, 8, 18, 5, , 
2018/8/27, 21, 11, 16, 13, 3, 
2018/8/28, 28, 17, 17, 19, 6, 
2018/8/29, 47, 27, 19, 18, 5, 
2018/8/30, 65, 36, 16, 22, 8, 
2018/8/31, 83, 41, 22, 26, 8, 
2018/9/1, 86, 18, 26, 8, 3, 
2018/9/2, 53, 21, 21, 15, 3, 
2018/9/3, 63, 20, 19, 10, 3, 
2018/9/4, 51, 9, 18, 4, , 
2018/9/5, 22, 16, 19, 4, 1, 
2018/9/6, 31, 20, 16, 17, 9, 
2018/9/7, 45, 21, 19, 15, 11, 
2018/9/8, 54, 21, 21, 14, 9, 
2018/9/9, 54, 23, 18, 17, 10, 
2018/9/10, 57, 19, 17, 15, 6, 
2018/9/11, 53, 16, 16, 13, 7, 
2018/9/12, 42, 12, 17, 6, 5, 
2018/9/13, 26, 16, 18, 10, 3, 
2018/9/14, 34, 20, 8, 19, 5, 
2018/9/15, 48, 14, 20, 6, 1, 
2018/9/16, 34, 10, 18, 3, , 
2018/9/17, 25, 16, 13, 14, 6, 
2018/9/18, 40, 23, 28, 19, 4, 
2018/9/19, 53, 18, 29, 15, 3, 
2018/9/20, 46, 20, 23, 18, 5, 
2018/9/21, 46, 16, 21, 15, 4, 
2018/9/22, 49, 20, 23, 14, 4, 
2018/9/23, 55, 25, 21, 15, 8, 
2018/9/24, 62, 27, 27, 13, 7, 
2018/9/25, 73, 16, 19, 8, 1, 
2018/9/26, 41, 20, 19, 12, 4, 
2018/9/27, 53, 27, 16, 15, 5, 
2018/9/28, 74, 26, 12, 16, 6, 
2018/9/29, 72, 11, 16, 6, 2, 
2018/9/30, 27, 20, 17, 10, 1, 
2018/10/1, 48, 24, 12, 22, 6, 
2018/4/2, 53, 15, 17, 12, 5, 
2018/4/3, 37, 18, 13, 13, 6, 
2018/4/4, 46, 16, 13, 10, 6, 
2018/4/5, 48, 18, 14, 10, 9, 
2018/4/6, 45, 19, 11, 9, 8, 
2018/4/7, 45, 12, 13, 8, 4, 
2018/4/8, 37, 13, 15, 8, 6, 
2018/4/9, 45, 13, 13, 8, 10, 
2018/4/10, 39, 18, 14, 11, 12, 
2018/4/11, 48, 20, 19, 13, 16, 
2018/4/12, 55, 28, 23, 18, 21, 
2018/4/13, 71, 27, 39, 14, 11, 
2018/4/14, 70, 25, 14, 16, 8, 
2018/4/15, 64, 8, 15, 8, 1, 
2018/4/16, 20, 12, 11, 13, 4, 
2018/4/17, 32, 16, 12, 13, 8, 
2018/4/18, 42, 24, 15, 21, 13, 
2018/4/19, 60, 27, 25, 18, 15, 
2018/4/20, 65, 32, 25, 23, 15, 
2018/4/21, 75, 23, 28, 17, 12, 
2018/4/22, 59, 24, 22, 17, 14, 
2018/4/23, 64, 27, 24, 16, 10, 
2018/4/24, 69, 27, 21, 16, 10, 
2018/4/25, 66, 28, 20, 23, 18, 
2018/4/26, 73, 29, 20, 17, 14, 
2018/4/27, 77, 29, 13, 11, 16, 
2018/4/28, 73, 28, 19, 15, 12, 
2018/4/29, 66, 31, 22, 15, 8, 
2018/4/30, 71, 29, 20, 21, 11, 
2018/5/1, 73, 27, 19, 14, 3, 
2018/5/2, 65, 17, 14, 11, 5, 
2018/5/3, 44, 23, 13, 14, 12, 
2018/5/4, 55, 32, 18, 15, 8, 
2018/5/5, 71, , , , , 
2018/5/8, 35, 17, 11, 14, 7, 
2018/5/9, 38, 21, 12, 14, 12, 
2018/5/10, 54, 27, 15, 16, 11, 
2018/5/11, 59, 35, 12, 24, 13, 
2018/5/12, 69, 25, 12, 18, 6, 
2018/5/13, 58, 13, 16, 12, 5, 
2018/5/14, 39, 22, 15, 12, 10, 
2018/5/15, 46, 31, 8, 17, 7, 
2018/5/16, 65, 31, 17, 12, 5, 
2018/5/17, 59, 19, 13, 13, 6, 
2018/5/18, 47, 30, 11, 17, 9, 
2018/5/19, 61, 22, 12, 13, 5, 
2018/5/20, 49, 8, 19, 3, , 
2018/5/21, 22, 14, 11, 12, 7, 
2018/5/22, 35, 24, 21, 16, 11, 
2018/5/23, 60, 28, 24, 20, 14, 
2018/5/24, 70, 19, 18, 12, 8, 
2018/5/25, 51, 16, 20, 12, 7, 
2018/5/26, 42, 23, 18, 13, 6, 
2018/5/27, 57, 28, 23, 12, 8, 
2018/5/28, 70, 22, 16, 11, 9, 
2018/5/29, 60, 28, 16, 13, 12, 
2018/5/30, 66, 29, 17, 16, 16, 
2018/5/31, 75, 27, 22, 14, 13, 
2018/6/1, 67, 40, 13, 23, 10, 
2018/6/2, 76, 48, 18, 23, 10, 
2018/6/3, 87, 12, 16, 5, 1, 
2018/6/4, 32, 14, 12, 17, 4, 
2018/6/5, 34, 24, 1, 19, 10, 
2018/6/6, 61, 14, 5, 12, 4, 
2018/6/7, 38, 19, 5, 17, 7, 
2018/6/8, 52, 10, 11, 10, 3, 
2018/6/9, 27, 35, 9, 16, 8, 
2018/6/10, 64, 36, 10, 16, 7, 
2018/6/11, 82, 44, 11, 25, 9, 
2018/6/12, 91, 27, 20, 21, 6, 
2018/6/13, 55, 17, 13, 11, 4, 
2018/6/14, 39, 8, 14, 9, 1, 
2018/6/15, 30, 9, 18, 14, 3, 
2018/6/16, 41, 4, 17, 4, , 
2018/6/17, 13, 6, 14, 5, , 
2018/6/18, 22, 8, 13, 8, , 
2018/6/19, 30, 20, 12, 14, 5, 
2018/6/20, 48, 27, 13, , 9, 
2018/6/21, 69, 35, 16, , 13, 
2018/6/22, 76, 39, 22, , 8, 
2018/6/23, 82, 39, 18, , 8, 
2018/6/24, 80, 44, , , 15, 
2018/6/25, 105, 28, , , 4, 
2018/6/26, 57, 26, , , 2, 
2018/6/27, 66, 19, , , 6, 
2018/6/28, 46, 34, , , 6, 
2018/6/29, 71, 41, , , 8, 
2018/6/30, 89, 42, , , 10, 
2018/7/1, 97, 17, 19, 7, 2, 
2018/1/2, 78, 18, 25, 14, 8, 
2018/1/3, 50, 15, 9, 8, 1, 
2018/1/4, 27, 13, 15, 8, 11, 
2018/1/5, 42, 15, 17, 9, , 
2018/1/6, 41, 19, 22, 10, , 
2018/1/7, 57, 15, 7, 16, , 
2018/1/8, 50, 15, 16, 12, , 
2018/1/9, 45, 14, 14, 11, , 
2018/1/10, 42, 20, 14, 9, , 
2018/1/11, 53, 21, 16, 10, , 
2018/1/12, 44, 23, 33, 14, , 
2018/1/13, 55, 15, 22, 16, , 
2018/1/14, 38, 19, 22, 13, , 
2018/1/15, 48, 12, 29, 12, , 
2018/1/16, 41, 19, 28, 13, , 
2018/1/17, 42, 14, 24, 7, , 
2018/1/18, 41, 27, 33, 15, , 
2018/1/19, 97, 18, 15, 9, , 
2018/1/20, 39, 15, 16, 12, , 
2018/1/21, 47, 22, 22, 9, , 
2018/1/22, 53, 22, 24, 10, , 
2018/1/23, 62, 20, 28, 10, , 
2018/1/24, 43, 21, 34, 9, , 
2018/1/25, 46, 12, 23, 2, , 
2018/1/26, 43, 16, 14, 3, , 
2018/1/27, 39, 17, 10, , , 
2018/1/28, 37, 15, 10, , , 
2018/1/29, 48, 16, 15, 7, , 
2018/1/30, 46, 9, 12, 8, , 
2018/1/31, 25, 15, 11, 7, , 
2018/2/1, 42, 12, 10, 6, , 
2018/2/2, 36, 14, 10, 7, , 
2018/2/3, 47, 10, 9, 6, , 
2018/2/4, 26, 16, 13, 6, , 
2018/2/5, 49, 15, 10, 7, , 
2018/2/6, 42, 8, 11, 7, , 
2018/2/7, 24, 12, 12, 7, , 
2018/2/8, 40, 17, 19, 10, , 
2018/2/9, 48, 23, 22, 14, 11, 
2018/2/10, 62, 24, 22, 18, 9, 
2018/2/11, 67, 19, 24, 12, 8, 
2018/2/12, 52, 20, 14, 10, 5, 
2018/2/13, 56, 5, 16, 2, , 
2018/2/14, 17, 7, 10, 8, 1, 
2018/2/15, 20, 10, 8, 7, , 
2018/2/16, 22, 11, 10, 9, 2, 
2018/2/17, 31, 14, 10, 7, 8, 
2018/2/18, 38, 15, 11, 9, 5, 
2018/2/19, 46, 17, 18, 11, 9, 
2018/2/20, 57, 23, 21, 17, 8, 
2018/2/21, 53, 27, 15, 9, 4, 
2018/2/22, 37, 16, 14, 9, 11, 
2018/2/23, 40, 9, 16, 5, 3, 
2018/2/24, 30, 18, 15, 11, 11, 
2018/2/25, 42, 16, 16, 10, 15, 
2018/2/26, 42, 19, 14, 15, 19, 
2018/2/27, 56, 17, 12, 12, 12, 
2018/2/28, 59, 17, 17, 11, 12, 
2018/3/1, 57, 18, 18, 13, 13, 
2018/3/2, 57, 28, 25, 14, 17, 
2018/3/3, 76, 13, 17, 7, 6, 
2018/3/4, 42, 17, 17, 8, 13, 
2018/3/5, 55, 15, 13, 8, 12, 
2018/3/6, 47, 21, 18, 9, 10, 
2018/3/7, 55, 13, 14, 7, 6, 
2018/3/8, 31, 10, 6, 11, 4, 
2018/3/9, 24, 18, 11, 10, 10, 
2018/3/10, 41, 15, 16, 8, 8, 
2018/3/11, 36, 22, 26, 11, 11, 
2018/3/12, 57, 28, 32, 15, 11, 
2018/3/13, 62, 18, 15, 9, 6, 
2018/3/14, 41, 28, 22, 9, 13, 
2018/3/15, 61, 19, 22, 17, 8, 
2018/3/16, 46, 16, 18, 6, 4, 
2018/3/17, 39, 18, 16, 6, 7, 
2018/3/18, 41, 23, 16, 11, 15, 
2018/3/19, 63, 34, 24, 19, 19, 
2018/3/20, 80, 21, 20, 11, 8, 
2018/3/21, 61, 11, 14, 11, 3, 
2018/3/22, 24, 7, 11, 7, , 
2018/3/23, 21, 22, 17, 13, , 
2018/3/24, 53, 25, 18, 11, , 
2018/3/25, 62, 28, 18, 12, , 
2018/3/26, 58, 19, 14, 7, , 
2018/3/27, 41, 9, 12, 7, , 
2018/3/28, 24, 20, 19, 17, 2, 
2018/3/29, 49, 27, 18, 14, 6, 
2018/3/30, 62, 24, 20, 12, 9, 
2018/3/31, 59, 23, 17, 11, 11, 
2018/4/1, 62, 22, 21, 14, 8, 
2017/10/2, 66, 20, 22, 15, 4, 
